cell,feature,cell_parent_track_id,feature_parent_cell_id,feature_parent_track_id,track_child_cell_count,cell_child_feature_count,cell_starts_with_split,cell_ends_with_merge
13,8,12,13,12,2,21,True,False
13,22,12,13,12,2,21,True,False
13,34,12,13,12,2,21,True,False
13,45,12,13,12,2,21,True,False
13,56,12,13,12,2,21,True,False
13,69,12,13,12,2,21,True,False
13,81,12,13,12,2,21,True,False
13,93,12,13,12,2,21,True,False
13,104,12,13,12,2,21,True,False
13,113,12,13,12,2,21,True,False
13,129,12,13,12,2,21,True,False
13,137,12,13,12,2,21,True,False
13,150,12,13,12,2,21,True,False
13,163,12,13,12,2,21,True,False
13,174,12,13,12,2,21,True,False
13,185,12,13,12,2,21,True,False
13,200,12,13,12,2,21,True,False
13,214,12,13,12,2,21,True,False
13,235,12,13,12,2,21,True,False
13,249,12,13,12,2,21,True,False
13,261,12,13,12,2,21,True,False
15,21,12,15,12,2,3,False,True
15,33,12,15,12,2,3,False,True
15,67,12,15,12,2,3,False,True
