cell,feature,cell_parent_track_id,feature_parent_cell_id,feature_parent_track_id,track_child_cell_count,cell_child_feature_count,cell_starts_with_split,cell_ends_with_merge
70,367,60,70,60,1,16,False,False
70,396,60,70,60,1,16,False,False
70,404,60,70,60,1,16,False,False
70,409,60,70,60,1,16,False,False
70,415,60,70,60,1,16,False,False
70,424,60,70,60,1,16,False,False
70,433,60,70,60,1,16,False,False
70,448,60,70,60,1,16,False,False
70,458,60,70,60,1,16,False,False
70,473,60,70,60,1,16,False,False
70,485,60,70,60,1,16,False,False
70,496,60,70,60,1,16,False,False
70,505,60,70,60,1,16,False,False
70,510,60,70,60,1,16,False,False
70,520,60,70,60,1,16,False,False
70,544,60,70,60,1,16,False,False
