cell,feature,cell_parent_track_id,feature_parent_cell_id,feature_parent_track_id,track_child_cell_count,cell_child_feature_count,cell_starts_with_split,cell_ends_with_merge
14,24,13,14,13,2,15,False,True
14,36,13,14,13,2,15,False,True
14,47,13,14,13,2,15,False,True
14,57,13,14,13,2,15,False,True
14,95,13,14,13,2,15,False,True
14,115,13,14,13,2,15,False,True
14,140,13,14,13,2,15,False,True
14,155,13,14,13,2,15,False,True
14,166,13,14,13,2,15,False,True
14,177,13,14,13,2,15,False,True
14,189,13,14,13,2,15,False,True
14,203,13,14,13,2,15,False,True
14,217,13,14,13,2,15,False,True
14,240,13,14,13,2,15,False,True
14,253,13,14,13,2,15,False,True
43,218,13,43,13,2,2,True,False
43,252,13,43,13,2,2,True,False
