cell,feature,cell_parent_track_id,feature_parent_cell_id,feature_parent_track_id,track_child_cell_count,cell_child_feature_count,cell_starts_with_split,cell_ends_with_merge
74,377,63,74,63,1,17,False,False
74,387,63,74,63,1,17,False,False
74,403,63,74,63,1,17,False,False
74,408,63,74,63,1,17,False,False
74,418,63,74,63,1,17,False,False
74,431,63,74,63,1,17,False,False
74,444,63,74,63,1,17,False,False
74,456,63,74,63,1,17,False,False
74,479,63,74,63,1,17,False,False
74,484,63,74,63,1,17,False,False
74,490,63,74,63,1,17,False,False
74,495,63,74,63,1,17,False,False
74,503,63,74,63,1,17,False,False
74,511,63,74,63,1,17,False,False
74,522,63,74,63,1,17,False,False
74,536,63,74,63,1,17,False,False
74,545,63,74,63,1,17,False,False
