cell,feature,cell_parent_track_id,feature_parent_cell_id,feature_parent_track_id,track_child_cell_count,cell_child_feature_count,cell_starts_with_split,cell_ends_with_merge
64,326,54,64,54,1,22,False,False
64,335,54,64,54,1,22,False,False
64,343,54,64,54,1,22,False,False
64,352,54,64,54,1,22,False,False
64,364,54,64,54,1,22,False,False
64,376,54,64,54,1,22,False,False
64,386,54,64,54,1,22,False,False
64,393,54,64,54,1,22,False,False
64,402,54,64,54,1,22,False,False
64,407,54,64,54,1,22,False,False
64,413,54,64,54,1,22,False,False
64,419,54,64,54,1,22,False,False
64,430,54,64,54,1,22,False,False
64,443,54,64,54,1,22,False,False
64,455,54,64,54,1,22,False,False
64,464,54,64,54,1,22,False,False
64,471,54,64,54,1,22,False,False
64,478,54,64,54,1,22,False,False
64,489,54,64,54,1,22,False,False
64,494,54,64,54,1,22,False,False
64,502,54,64,54,1,22,False,False
64,517,54,64,54,1,22,False,False
