vector_id,pixel_x,pixel_y,latitude,longitude,magnitude,alpha_deg
0,0,992,36.504607,6.500736,18.677317,18.67
1,52,991,36.512337,7.100364,20.925835,17.02
2,104,991,36.516202,7.700108,18.420425,11.55
3,155,991,36.516202,8.299891,17.154799,10.52
4,207,991,36.512337,8.899635,12.866620,8.42
5,259,992,36.504607,9.499263,14.330241,10.11
6,51,949,36.994759,7.093092,18.067019,-1.38
7,103,949,36.998662,7.697684,15.951202,4.56
8,156,949,36.998662,8.302315,14.253453,7.78
9,208,949,36.994759,8.906907,12.362008,8.63
10,260,950,36.986953,9.511380,11.968905,20.71
11,312,951,36.975246,10.115655,11.304875,32.45
12,364,952,36.959642,10.719655,10.935674,35.56
13,416,954,36.940143,11.323300,12.799986,50.12
14,468,956,36.916755,11.926512,11.172419,45.22
15,520,958,36.889483,12.529213,11.097836,53.82
16,572,961,36.858333,13.131326,10.677355,60.84
17,624,964,36.823313,13.732773,11.639059,60.37
18,676,967,36.784431,14.333479,11.581076,51.59
19,728,971,36.741697,14.933367,12.090136,44.11
20,780,975,36.695120,15.532361,11.406427,44.98
21,831,980,36.644711,16.130388,10.271885,44.94
22,883,984,36.590482,16.727372,7.314352,44.84
23,934,989,36.532447,17.323242,7.820500,41.12
24,51,908,37.478018,7.085702,18.450087,11.54
25,103,907,37.481960,7.695220,18.989449,4.89
26,156,907,37.481960,8.304779,16.611511,8.66
27,208,908,37.478018,8.914297,14.027884,12.53
28,261,908,37.470135,9.523694,12.306188,33.38
29,314,909,37.458313,10.132888,10.666312,41.48
30,366,911,37.442554,10.741800,11.489264,46.98
31,419,912,37.422863,11.350348,13.039955,56.43
32,471,914,37.399244,11.958453,13.597607,55.59
33,524,917,37.371703,12.566034,12.492051,60.98
34,576,919,37.340247,13.173013,10.557059,75.16
35,628,923,37.304882,13.779310,12.117548,62.80
36,681,926,37.265618,14.384847,11.978999,54.72
37,733,930,37.222464,14.989545,11.935453,42.68
38,785,934,37.175430,15.593329,11.767133,42.57
39,837,938,37.124526,16.196122,11.730364,42.93
40,889,943,37.069766,16.797847,9.651539,40.42
41,941,948,37.011162,17.398431,8.291888,36.41
42,992,953,36.948729,17.997799,10.480639,54.77
43,50,866,37.962086,7.078190,20.336451,19.27
44,103,865,37.966067,7.692716,18.334263,19.52
45,156,865,37.966067,8.307283,16.895975,15.07
46,209,866,37.962087,8.921809,13.517318,22.56
47,262,866,37.954126,9.536210,13.885341,33.73
48,315,868,37.942187,10.150404,13.363899,38.70
49,368,869,37.926273,10.764308,11.861184,40.74
50,421,871,37.906387,11.377840,13.061981,49.06
51,474,873,37.882536,11.990917,13.611015,59.90
52,527,875,37.854723,12.603458,17.460361,68.29
53,580,878,37.822957,13.215381,17.206787,67.51
54,632,881,37.787244,13.826606,15.963479,76.20
55,685,884,37.747593,14.437052,12.380138,58.39
56,738,888,37.704015,15.046639,7.261613,18.07
57,790,892,37.656518,15.655289,12.658735,34.89
58,843,897,37.605115,16.262924,12.283983,37.31
59,895,901,37.549818,16.869465,10.574230,36.38
