frame,idx,hdim_1,hdim_2,num,threshold_value,feature,time,timestr,y,x,latitude,longitude,cell,time_cell
0,4,245.56268034264158,552.4410355099305,76416,0.6,1,2019-11-01 01:00:00,2019-11-01 01:00:00,245.56268034264158,552.4410355099305,45.97169414588912,14.312989718200482,1,0 days 00:00:00
1,4,245.3327639872747,553.064599451786,76468,0.6,2,2019-11-01 02:00:00,2019-11-01 02:00:00,245.3327639872747,553.064599451786,45.97031622252648,14.316729232094668,1,0 days 01:00:00
2,4,245.84198475236522,552.5651836379931,76695,0.6,3,2019-11-01 03:00:00,2019-11-01 03:00:00,245.84198475236522,552.5651836379931,45.97336805930355,14.313734234710601,1,0 days 02:00:00
3,2,248.44727211697872,552.1842261626637,75995,0.6,4,2019-11-01 04:00:00,2019-11-01 04:00:00,248.44727211697872,552.1842261626637,45.98898193905723,14.311449632159903,1,0 days 03:00:00
4,2,247.1621948196529,550.1085106211777,77404,0.6,5,2019-11-01 05:00:00,2019-11-01 05:00:00,247.1621948196529,550.1085106211777,45.98128027717258,14.299001562945593,1,0 days 04:00:00
5,4,283.3246393239283,398.80808107601314,150789,0.6,6,2019-11-01 06:00:00,2019-11-01 06:00:00,283.3246393239283,398.80808107601314,46.198007256222176,13.391652660126017,2,0 days 00:00:00
6,2,291.9851720254666,386.15976534397885,168255,0.6,7,2019-11-01 07:00:00,2019-11-01 07:00:00,291.9851720254666,386.15976534397885,46.24991113371427,13.315800691718014,2,0 days 01:00:00
7,2,290.1407461770082,379.5736016134982,171852,0.6,8,2019-11-01 08:00:00,2019-11-01 08:00:00,290.1407461770082,379.5736016134982,46.238857211677264,13.276303457952014,2,0 days 02:00:00
8,2,289.48783496940945,381.63343294910715,164421,0.6,9,2019-11-01 09:00:00,2019-11-01 09:00:00,289.48783496940945,381.63343294910715,46.23494421642626,13.288656269559862,2,0 days 03:00:00
9,1,251.437952831611,516.1887500633504,93353,0.6,10,2019-11-01 10:00:00,2019-11-01 10:00:00,251.437952831611,516.1887500633504,46.006905539230544,14.09558470802609,3,0 days 00:00:00
10,1,282.0652815840347,441.4085458618582,135904,0.6,11,2019-11-01 11:00:00,2019-11-01 11:00:00,282.0652815840347,441.4085458618582,46.190459735520754,13.647127711315491,2,0 days 05:00:00
11,1,285.2853152757454,438.9621749062483,134241,0.6,12,2019-11-01 12:00:00,2019-11-01 12:00:00,285.2853152757454,438.9621749062483,46.20975788264573,13.632456821026976,2,0 days 06:00:00
12,1,260.51947825482426,474.9666401650067,112898,0.6,13,2019-11-01 13:00:00,2019-11-01 13:00:00,260.51947825482426,474.9666401650067,46.0613324895409,13.848375653163458,2,0 days 07:00:00
13,1,258.66149620445776,459.0348604750157,118209,0.6,14,2019-11-01 14:00:00,2019-11-01 14:00:00,258.66149620445776,459.0348604750157,46.05019732314315,13.752832746476855,2,0 days 08:00:00
14,2,247.52520907012874,439.67298352120673,119069,0.6,15,2019-11-01 15:00:00,2019-11-01 15:00:00,247.52520907012874,439.67298352120673,45.98345587627646,13.636719541356563,2,0 days 09:00:00
15,1,233.38886204525562,456.9041622809235,101268,0.6,16,2019-11-01 16:00:00,2019-11-01 16:00:00,233.38886204525562,456.9041622809235,45.89873461842191,13.740054946212435,2,0 days 10:00:00
16,2,237.59280803322068,452.0993434492715,107789,0.6,17,2019-11-01 17:00:00,2019-11-01 17:00:00,237.59280803322068,452.0993434492715,45.9239295001991,13.71124044047539,2,0 days 11:00:00
17,1,228.0298585175825,471.3158664122775,93659,0.6,18,2019-11-01 18:00:00,2019-11-01 18:00:00,228.0298585175825,471.3158664122775,45.86661730275948,13.82648195749492,2,0 days 12:00:00
18,2,238.3152020695861,453.6481204273171,104504,0.6,19,2019-11-01 19:00:00,2019-11-01 19:00:00,238.3152020695861,453.6481204273171,45.92825891651293,13.720528458334735,2,0 days 13:00:00
