frame,idx,hdim_1,hdim_2,num,threshold_value,feature,time,timestr,y,x,latitude,longitude,cell,time_cell
12,1,178.237678448881,141.41972309977098,525,0.7,1,2019-11-01 13:00:00,2019-11-01 13:00:00,178.237678448881,141.41972309977098,45.85321447846222,12.07339448273071,1,0 days 00:00:00
12,2,390.3500395497819,121.64042419551734,4761,0.7,2,2019-11-01 13:00:00,2019-11-01 13:00:00,390.3500395497819,121.64042419551734,47.46361201393543,11.92326697681607,2,0 days 00:00:00
13,1,161.54697913184273,159.11638784861688,2376,0.7,3,2019-11-01 14:00:00,2019-11-01 14:00:00,161.54697913184273,159.11638784861688,45.72649550317017,12.207714518775083,1,0 days 01:00:00
13,2,383.8894975081416,117.64776604865769,2275,0.7,4,2019-11-01 14:00:00,2019-11-01 14:00:00,383.8894975081416,117.64776604865769,47.414562345506496,11.892962171147307,2,0 days 01:00:00
13,3,455.6955915733976,267.74527326484025,965,0.7,5,2019-11-01 14:00:00,2019-11-01 14:00:00,455.6955915733976,267.74527326484025,47.95972791867005,13.032222187968427,3,0 days 00:00:00
14,1,11.019605206030853,14.393609609649872,741,0.7,6,2019-11-01 15:00:00,2019-11-01 15:00:00,11.019605206030853,14.393609609649872,44.583662946249696,11.109249408801896,4,0 days 00:00:00
14,2,59.38474733813885,28.898397981229344,1990,0.7,7,2019-11-01 15:00:00,2019-11-01 15:00:00,59.38474733813885,28.898397981229344,44.950860337708214,11.219342679174417,5,0 days 00:00:00
14,3,149.6780568516468,152.28999177388263,5361,0.7,8,2019-11-01 15:00:00,2019-11-01 15:00:00,149.6780568516468,152.28999177388263,45.636384379567815,12.155901265835922,1,0 days 02:00:00
14,5,362.1942157130871,170.18229589687635,4446,0.7,9,2019-11-01 15:00:00,2019-11-01 15:00:00,362.1942157130871,170.18229589687635,47.249847624719756,12.29170623071633,2,0 days 02:00:00
14,6,457.3293346381901,338.54263049112325,451,0.7,10,2019-11-01 15:00:00,2019-11-01 15:00:00,457.3293346381901,338.54263049112325,47.97213160788214,13.569583533139456,3,0 days 01:00:00
15,1,25.057805607225138,75.29181636756005,4698,0.7,11,2019-11-01 16:00:00,2019-11-01 16:00:00,25.057805607225138,75.29181636756005,44.690243643438805,11.571474887040305,5,0 days 01:00:00
15,3,145.94152610227127,165.3307369452715,3189,0.7,12,2019-11-01 16:00:00,2019-11-01 16:00:00,145.94152610227127,165.3307369452715,45.608015924854556,12.254882253854053,1,0 days 03:00:00
15,6,424.2877119151805,30.368017573461955,2231,0.7,13,2019-11-01 16:00:00,2019-11-01 16:00:00,424.2877119151805,30.368017573461955,47.72127330087448,11.2304972870851,6,0 days 00:00:00
15,7,449.73406332852744,255.3867685608268,4676,0.7,14,2019-11-01 16:00:00,2019-11-01 16:00:00,449.73406332852744,255.3867685608268,47.91446685824262,12.93841949571785,7,0 days 00:00:00
16,1,25.311922661776034,131.20240255119995,3790,0.7,15,2019-11-01 17:00:00,2019-11-01 17:00:00,25.311922661776034,131.20240255119995,44.692172948625206,11.995843662627705,5,0 days 02:00:00
16,2,142.44174863096092,157.83775035066304,447,0.7,16,2019-11-01 17:00:00,2019-11-01 17:00:00,142.44174863096092,157.83775035066304,45.58144494622205,12.198009490327614,1,0 days 04:00:00
16,3,443.8411767851017,261.6378982408598,7393,0.7,17,2019-11-01 17:00:00,2019-11-01 17:00:00,443.8411767851017,261.6378982408598,47.869726938715516,12.98586640031013,7,0 days 01:00:00
17,3,422.2496500600755,344.67723277290406,11653,0.7,18,2019-11-01 18:00:00,2019-11-01 18:00:00,422.2496500600755,344.67723277290406,47.70579994622617,13.616145979300981,7,0 days 02:00:00
18,1,10.903379434145114,43.18461924873878,1909,0.7,19,2019-11-01 19:00:00,2019-11-01 19:00:00,10.903379434145114,43.18461924873878,44.58278053800327,11.32777699619536,8,0 days 00:00:00
18,2,4.348148263957317,175.9236372566642,520,0.7,20,2019-11-01 19:00:00,2019-11-01 19:00:00,4.348148263957317,175.9236372566642,44.53301197163525,12.335283774244129,9,0 days 00:00:00
18,3,146.5822178829202,142.66016041310834,313,0.7,21,2019-11-01 19:00:00,2019-11-01 19:00:00,146.5822178829202,142.66016041310834,45.612880179154494,12.08280956670291,10,0 days 00:00:00
18,4,416.9672092117129,415.6661838776693,18244,0.7,22,2019-11-01 19:00:00,2019-11-01 19:00:00,416.9672092117129,415.6661838776693,47.66569464694359,14.15496154745859,7,0 days 03:00:00
18,5,449.9586489522535,218.6791743486298,1557,0.7,23,2019-11-01 19:00:00,2019-11-01 19:00:00,449.9586489522535,218.6791743486298,47.916171955168956,12.659803979875747,11,0 days 00:00:00
19,1,10.680371972004533,45.3398337007523,2182,0.7,24,2019-11-01 20:00:00,2019-11-01 20:00:00,10.680371972004533,45.3398337007523,44.581087422780946,11.344135360157512,8,0 days 01:00:00
