cell,feature,cell_parent_track_id,feature_parent_cell_id,feature_parent_track_id,track_child_cell_count,cell_child_feature_count,cell_starts_with_split,cell_ends_with_merge
23,78,21,23,21,2,1,False,True
25,82,21,25,21,2,21,True,False
25,85,21,25,21,2,21,True,False
25,88,21,25,21,2,21,True,False
25,93,21,25,21,2,21,True,False
25,99,21,25,21,2,21,True,False
25,104,21,25,21,2,21,True,False
25,106,21,25,21,2,21,True,False
25,109,21,25,21,2,21,True,False
25,112,21,25,21,2,21,True,False
25,116,21,25,21,2,21,True,False
25,118,21,25,21,2,21,True,False
25,119,21,25,21,2,21,True,False
25,120,21,25,21,2,21,True,False
25,122,21,25,21,2,21,True,False
25,124,21,25,21,2,21,True,False
25,130,21,25,21,2,21,True,False
25,135,21,25,21,2,21,True,False
25,140,21,25,21,2,21,True,False
25,145,21,25,21,2,21,True,False
25,152,21,25,21,2,21,True,False
25,156,21,25,21,2,21,True,False
