cell,feature,cell_parent_track_id,feature_parent_cell_id,feature_parent_track_id,track_child_cell_count,cell_child_feature_count,cell_starts_with_split,cell_ends_with_merge
10,20,9,10,9,1,11,False,False
10,25,9,10,9,1,11,False,False
10,29,9,10,9,1,11,False,False
10,35,9,10,9,1,11,False,False
10,41,9,10,9,1,11,False,False
10,48,9,10,9,1,11,False,False
10,52,9,10,9,1,11,False,False
10,57,9,10,9,1,11,False,False
10,60,9,10,9,1,11,False,False
10,66,9,10,9,1,11,False,False
10,71,9,10,9,1,11,False,False
