cell,feature,cell_parent_track_id,feature_parent_cell_id,feature_parent_track_id,track_child_cell_count,cell_child_feature_count,cell_starts_with_split,cell_ends_with_merge
36,134,33,36,33,1,14,False,False
36,138,33,36,33,1,14,False,False
36,143,33,36,33,1,14,False,False
36,154,33,36,33,1,14,False,False
36,158,33,36,33,1,14,False,False
36,163,33,36,33,1,14,False,False
36,166,33,36,33,1,14,False,False
36,172,33,36,33,1,14,False,False
36,174,33,36,33,1,14,False,False
36,176,33,36,33,1,14,False,False
36,180,33,36,33,1,14,False,False
36,185,33,36,33,1,14,False,False
36,190,33,36,33,1,14,False,False
36,194,33,36,33,1,14,False,False
