frame,idx,hdim_1,hdim_2,num,threshold_value,feature,time,timestr,y,x,latitude,longitude,cell,time_cell
44,1,111.54646779353494,617.9220819847188,11807,0.6,1,2019-11-02 21:00:00,2019-11-02 21:00:00,111.54646779353494,617.9220819847188,45.16851478985851,14.705679652082274,1,0 days 00:00:00
45,1,95.9432444535609,610.5207045739096,14765,0.6,2,2019-11-02 22:00:00,2019-11-02 22:00:00,95.9432444535609,610.5207045739096,45.07500232121141,14.66129358065313,1,0 days 01:00:00
46,2,101.34205021027381,612.8664627489871,11872,0.6,3,2019-11-02 23:00:00,2019-11-02 23:00:00,101.34205021027381,612.8664627489871,45.10735817763007,14.67536109594595,1,0 days 02:00:00
46,3,130.40838605448215,298.17184268510726,5662,0.6,4,2019-11-02 23:00:00,2019-11-02 23:00:00,130.40838605448215,298.17184268510726,45.28155710820323,12.788136987616836,2,0 days 00:00:00
47,2,98.88990891748283,609.2617641321483,8239,0.6,5,2019-11-03 00:00:00,2019-11-03 00:00:00,98.88990891748283,609.2617641321483,45.09266212536163,14.653743712936421,1,0 days 03:00:00
47,3,121.75521139123836,279.78722653318596,9464,0.6,6,2019-11-03 00:00:00,2019-11-03 00:00:00,121.75521139123836,279.78722653318596,45.22969732854338,12.67788441699062,2,0 days 01:00:00
48,1,77.99941078784477,602.0873988258124,7099,0.6,7,2019-11-03 01:00:00,2019-11-03 01:00:00,77.99941078784477,602.0873988258124,44.96746222218742,14.610719033438155,1,0 days 04:00:00
48,3,118.13364576818564,298.0650351608806,10518,0.6,8,2019-11-03 01:00:00,2019-11-03 01:00:00,118.13364576818564,298.0650351608806,45.20799274004906,12.787496462733916,2,0 days 02:00:00
49,1,75.29052898977714,349.6896756733343,2468,0.6,9,2019-11-03 02:00:00,2019-11-03 02:00:00,75.29052898977714,349.6896756733343,44.951227485383946,13.097089509285363,3,0 days 00:00:00
49,2,98.25300212881636,573.8362397358222,6348,0.6,10,2019-11-03 02:00:00,2019-11-03 02:00:00,98.25300212881636,573.8362397358222,45.088845047004895,14.441296790019925,1,0 days 05:00:00
49,3,129.45600716202804,301.04681497019675,4411,0.6,11,2019-11-03 02:00:00,2019-11-03 02:00:00,129.45600716202804,301.04681497019675,45.27584935799161,12.80537820072082,2,0 days 03:00:00
50,1,84.93022846478095,550.0627202335842,12805,0.6,12,2019-11-03 03:00:00,2019-11-03 03:00:00,84.93022846478095,550.0627202335842,45.00899965689509,14.298726957922543,1,0 days 06:00:00
51,1,68.24356124901266,534.159046507517,23606,0.6,13,2019-11-03 06:00:00,2019-11-03 06:00:00,68.24356124901266,534.159046507517,44.908993945841694,14.203352602743728,1,0 days 09:00:00
52,1,55.616714747594216,583.3869096815068,20370,0.6,14,2019-11-03 09:00:00,2019-11-03 09:00:00,55.616714747594216,583.3869096815068,44.83331935208319,14.49857217200304,1,0 days 12:00:00
53,1,30.492266310659563,597.0328752477952,9267,0.6,15,2019-11-03 12:00:00,2019-11-03 12:00:00,30.492266310659563,597.0328752477952,44.682744746724836,14.58040704796279,1,0 days 15:00:00
54,1,31.76786409193556,585.4104426957368,10115,0.6,16,2019-11-03 15:00:00,2019-11-03 15:00:00,31.76786409193556,585.4104426957368,44.69038959644139,14.510707302523159,1,0 days 18:00:00
54,2,127.11050230809622,275.43710993266205,6009,0.6,17,2019-11-03 15:00:00,2019-11-03 15:00:00,127.11050230809622,275.43710993266205,45.261792393969756,12.651796761215364,4,0 days 00:00:00
55,3,133.37896724979996,338.44015777782204,3682,0.6,18,2019-11-03 18:00:00,2019-11-03 18:00:00,133.37896724979996,338.44015777782204,45.29936024892859,13.029626133600134,4,0 days 03:00:00
