cell,feature,cell_parent_track_id,feature_parent_cell_id,feature_parent_track_id,track_child_cell_count,cell_child_feature_count,cell_starts_with_split,cell_ends_with_merge
17,77,17,17,17,1,20,False,False
17,86,17,17,17,1,20,False,False
17,93,17,17,17,1,20,False,False
17,103,17,17,17,1,20,False,False
17,110,17,17,17,1,20,False,False
17,116,17,17,17,1,20,False,False
17,122,17,17,17,1,20,False,False
17,128,17,17,17,1,20,False,False
17,134,17,17,17,1,20,False,False
17,142,17,17,17,1,20,False,False
17,149,17,17,17,1,20,False,False
17,155,17,17,17,1,20,False,False
17,161,17,17,17,1,20,False,False
17,167,17,17,17,1,20,False,False
17,173,17,17,17,1,20,False,False
17,183,17,17,17,1,20,False,False
17,192,17,17,17,1,20,False,False
17,201,17,17,17,1,20,False,False
17,234,17,17,17,1,20,False,False
17,245,17,17,17,1,20,False,False
