cell,feature,cell_parent_track_id,feature_parent_cell_id,feature_parent_track_id,track_child_cell_count,cell_child_feature_count,cell_starts_with_split,cell_ends_with_merge
51,261,50,51,50,1,14,False,False
51,290,50,51,50,1,14,False,False
51,303,50,51,50,1,14,False,False
51,313,50,51,50,1,14,False,False
51,324,50,51,50,1,14,False,False
51,332,50,51,50,1,14,False,False
51,339,50,51,50,1,14,False,False
51,348,50,51,50,1,14,False,False
51,370,50,51,50,1,14,False,False
51,378,50,51,50,1,14,False,False
51,385,50,51,50,1,14,False,False
51,391,50,51,50,1,14,False,False
51,401,50,51,50,1,14,False,False
51,429,50,51,50,1,14,False,False
