cell,feature,cell_parent_track_id,feature_parent_cell_id,feature_parent_track_id,track_child_cell_count,cell_child_feature_count,cell_starts_with_split,cell_ends_with_merge
57,281,55,57,55,2,14,False,True
57,291,55,57,55,2,14,False,True
57,307,55,57,55,2,14,False,True
57,319,55,57,55,2,14,False,True
57,328,55,57,55,2,14,False,True
57,334,55,57,55,2,14,False,True
57,342,55,57,55,2,14,False,True
57,350,55,57,55,2,14,False,True
57,354,55,57,55,2,14,False,True
57,366,55,57,55,2,14,False,True
57,372,55,57,55,2,14,False,True
57,379,55,57,55,2,14,False,True
57,387,55,57,55,2,14,False,True
57,395,55,57,55,2,14,False,True
81,394,55,81,55,2,3,True,False
81,402,55,81,55,2,3,True,False
81,412,55,81,55,2,3,True,False
