frame,idx,hdim_1,hdim_2,num,threshold_value,feature,time,timestr,y,x,latitude,longitude,cell,time_cell
0,2,306.46415097972624,504.15752421834947,156847,0.6,1,2019-11-01 01:00:00,2019-11-01 01:00:00,306.46415097972624,504.15752421834947,46.336685836351094,14.0234334285958,1,0 days 00:00:00
1,2,334.0960987369961,488.9630135584805,152802,0.6,2,2019-11-01 02:00:00,2019-11-01 02:00:00,334.0960987369961,488.9630135584805,46.502288262978574,13.932311925388188,1,0 days 01:00:00
2,2,343.72317401277076,480.5520691921499,120590,0.6,3,2019-11-01 03:00:00,2019-11-01 03:00:00,343.72317401277076,480.5520691921499,46.559984775761464,13.881871479413194,1,0 days 02:00:00
3,2,95.9309723335783,611.3550757836083,26277,0.6,4,2019-11-01 04:00:00,2019-11-01 04:00:00,95.9309723335783,611.3550757836083,45.07492877254713,14.666297306048623,2,0 days 00:00:00
3,4,170.70650274257818,287.4318114884121,19836,0.6,5,2019-11-01 04:00:00,2019-11-01 04:00:00,170.70650274257818,287.4318114884121,45.52306979383395,12.723729004428257,3,0 days 00:00:00
3,6,487.9224081584298,326.669384016963,69847,0.6,6,2019-11-01 04:00:00,2019-11-01 04:00:00,487.9224081584298,326.669384016963,47.42419251464813,12.959036785708925,4,0 days 00:00:00
4,1,39.60387111484831,361.6128301578296,2938,0.6,7,2019-11-01 05:00:00,2019-11-01 05:00:00,39.60387111484831,361.6128301578296,44.7373519672979,13.168592684604675,5,0 days 00:00:00
4,2,72.11993244436597,620.6273263940684,16759,0.6,8,2019-11-01 05:00:00,2019-11-01 05:00:00,72.11993244436597,620.6273263940684,44.93222562252617,14.721903006860979,2,0 days 01:00:00
4,3,151.37430396596187,364.51257358450226,3027,0.6,9,2019-11-01 05:00:00,2019-11-01 05:00:00,151.37430396596187,364.51257358450226,45.40720901349464,13.185982450281873,3,0 days 01:00:00
4,5,476.6384888957056,320.3436656197108,61602,0.6,10,2019-11-01 05:00:00,2019-11-01 05:00:00,476.6384888957056,320.3436656197108,47.35656628619002,12.921101442996767,4,0 days 01:00:00
4,6,544.187688780076,183.0539642960164,2325,0.6,11,2019-11-01 05:00:00,2019-11-01 05:00:00,544.187688780076,183.0539642960164,47.761398819743604,12.097774898326932,6,0 days 00:00:00
5,1,96.735742240882,526.8443651661895,38786,0.6,12,2019-11-01 06:00:00,2019-11-01 06:00:00,96.735742240882,526.8443651661895,45.0797518798683,14.15948644777325,3,0 days 02:00:00
5,2,477.9013690761556,359.56517742089596,94426,0.6,13,2019-11-01 06:00:00,2019-11-01 06:00:00,477.9013690761556,359.56517742089596,47.364134917408464,13.15631290807134,4,0 days 02:00:00
5,3,377.98472472590305,647.8606444381512,2076,0.6,14,2019-11-01 06:00:00,2019-11-01 06:00:00,377.98472472590305,647.8606444381512,46.76531941188469,14.885221256000907,7,0 days 00:00:00
6,1,376.377648219809,471.90737296638025,178611,0.6,15,2019-11-01 07:00:00,2019-11-01 07:00:00,376.377648219809,471.90737296638025,46.75568796022145,13.830029223186688,8,0 days 00:00:00
7,3,455.9393420122257,527.0200098049534,76866,0.6,16,2019-11-01 08:00:00,2019-11-01 08:00:00,455.9393420122257,527.0200098049534,47.232513179867794,14.160539788935253,8,0 days 01:00:00
8,2,164.7072416197234,125.40824332974734,58734,0.6,17,2019-11-01 09:00:00,2019-11-01 09:00:00,164.7072416197234,125.40824332974734,45.487115317926424,11.752073423266848,9,0 days 00:00:00
8,5,475.1191427407083,545.0206135015553,61034,0.6,18,2019-11-01 09:00:00,2019-11-01 09:00:00,475.1191427407083,545.0206135015553,47.34746061574054,14.268489436291185,8,0 days 02:00:00
9,1,36.908944239280444,431.00981656662367,12464,0.6,19,2019-11-01 10:00:00,2019-11-01 10:00:00,36.908944239280444,431.00981656662367,44.72120086444774,13.584766516141672,10,0 days 00:00:00
9,2,135.55017453566535,326.60527331947327,2689,0.6,20,2019-11-01 10:00:00,2019-11-01 10:00:00,135.55017453566535,326.60527331947327,45.31237262136101,12.95865231375996,11,0 days 00:00:00
9,3,432.3723638466445,317.0533860763763,174006,0.6,21,2019-11-01 10:00:00,2019-11-01 10:00:00,432.3723638466445,317.0533860763763,47.09127272853297,12.901369631642433,12,0 days 00:00:00
10,1,125.24576936943234,548.5340750802129,56737,0.6,22,2019-11-01 11:00:00,2019-11-01 11:00:00,125.24576936943234,548.5340750802129,45.25061676848119,14.289559670645952,13,0 days 00:00:00
10,2,453.53689262290845,380.6487862779567,132294,0.6,23,2019-11-01 11:00:00,2019-11-01 11:00:00,453.53689262290845,380.6487862779567,47.21811493866469,13.28275134199674,12,0 days 01:00:00
11,1,50.76151050618606,34.886268270037505,8366,0.6,24,2019-11-01 12:00:00,2019-11-01 12:00:00,50.76151050618606,34.886268270037505,44.804221381458305,11.209213003118666,14,0 days 00:00:00
11,2,392.20378528180987,498.21026323018793,138201,0.6,25,2019-11-01 12:00:00,2019-11-01 12:00:00,392.20378528180987,498.21026323018793,46.85053638439441,13.98776769553336,12,0 days 02:00:00
12,1,50.72290010320698,191.20293229120588,5733,0.6,26,2019-11-01 13:00:00,2019-11-01 13:00:00,50.72290010320698,191.20293229120588,44.80398998349525,12.146644271611427,14,0 days 01:00:00
12,4,443.6355138138418,513.9977380154519,101629,0.6,27,2019-11-01 13:00:00,2019-11-01 13:00:00,443.6355138138418,513.9977380154519,47.158774483473366,14.082445205489966,15,0 days 00:00:00
12,7,534.974308201389,47.894388575410105,2341,0.6,28,2019-11-01 13:00:00,2019-11-01 13:00:00,534.974308201389,47.894388575410105,47.70618164161792,11.287222720092414,16,0 days 00:00:00
13,1,55.553216052641645,319.8297481897669,9192,0.6,29,2019-11-01 14:00:00,2019-11-01 14:00:00,55.553216052641645,319.8297481897669,44.83293879483604,12.918019479398902,14,0 days 02:00:00
13,6,520.8315472142546,520.3748356553959,45655,0.6,30,2019-11-01 14:00:00,2019-11-01 14:00:00,520.8315472142546,520.3748356553959,47.62142194392105,14.120688669597577,17,0 days 00:00:00
14,1,108.23403223834052,476.59225649498364,40135,0.6,31,2019-11-01 15:00:00,2019-11-01 15:00:00,108.23403223834052,476.59225649498364,45.14866286444211,13.858124476731538,14,0 days 03:00:00
14,2,420.416400559292,606.010282633023,36959,0.6,32,2019-11-01 15:00:00,2019-11-01 15:00:00,420.416400559292,606.010282633023,47.019618838968356,14.634244573511381,18,0 days 00:00:00
14,3,496.83388474178554,248.24933289037799,2436,0.6,33,2019-11-01 15:00:00,2019-11-01 15:00:00,496.83388474178554,248.24933289037799,47.47760033663741,12.488751621531502,16,0 days 02:00:00
15,1,256.0627085146908,535.9195320896379,6117,0.6,34,2019-11-01 16:00:00,2019-11-01 16:00:00,256.0627085146908,535.9195320896379,46.03462239692024,14.213910237419118,19,0 days 00:00:00
15,2,488.18776868100264,597.3328769139068,32543,0.6,35,2019-11-01 16:00:00,2019-11-01 16:00:00,488.18776868100264,597.3328769139068,47.42578286024574,14.582206158404238,20,0 days 00:00:00
15,3,470.45396874520185,405.3818956585245,20454,0.6,36,2019-11-01 16:00:00,2019-11-01 16:00:00,470.45396874520185,405.3818956585245,47.31950152501406,13.43107583603313,16,0 days 03:00:00
16,2,515.1630640650646,558.5927285346015,34546,0.6,37,2019-11-01 17:00:00,2019-11-01 17:00:00,515.1630640650646,558.5927285346015,47.587449870252954,14.349881430492363,16,0 days 04:00:00
17,1,41.01734943706667,36.777136089028694,7132,0.6,38,2019-11-01 18:00:00,2019-11-01 18:00:00,41.01734943706667,36.777136089028694,44.74582315587283,11.22055254026404,21,0 days 00:00:00
17,3,464.3828774662853,323.71720938378996,28181,0.6,39,2019-11-01 18:00:00,2019-11-01 18:00:00,464.3828774662853,323.71720938378996,47.28311656015753,12.941332590007736,22,0 days 00:00:00
17,4,534.1981558551637,614.7794107999408,12865,0.6,40,2019-11-01 18:00:00,2019-11-01 18:00:00,534.1981558551637,614.7794107999408,47.701530043652525,14.686833048275508,16,0 days 05:00:00
17,5,571.1212421344653,51.0235673864916,2311,0.6,41,2019-11-01 18:00:00,2019-11-01 18:00:00,571.1212421344653,51.0235673864916,47.9228156634771,11.305988410113892,23,0 days 00:00:00
18,1,52.13970982335513,134.50264875949924,29822,0.6,42,2019-11-01 19:00:00,2019-11-01 19:00:00,52.13970982335513,134.50264875949924,44.81248113763997,11.806612586263864,21,0 days 01:00:00
19,1,52.32063365692986,288.82930669758485,34093,0.6,43,2019-11-01 20:00:00,2019-11-01 20:00:00,52.32063365692986,288.82930669758485,44.81356544143708,12.732109785292863,21,0 days 02:00:00
20,2,56.513744728910254,462.01780349230853,40494,0.6,44,2019-11-01 21:00:00,2019-11-01 21:00:00,56.513744728910254,462.01780349230853,44.83869538793011,13.77072146022374,21,0 days 03:00:00
20,3,64.73113298871806,89.8252149950312,4363,0.6,45,2019-11-01 21:00:00,2019-11-01 21:00:00,64.73113298871806,89.8252149950312,44.88794343400773,11.538681948995688,24,0 days 00:00:00
21,3,71.02999507599492,593.1034047341687,24438,0.6,46,2019-11-01 22:00:00,2019-11-01 22:00:00,71.02999507599492,593.1034047341687,44.92569346364038,14.556842007401313,21,0 days 04:00:00
22,2,61.38883707807875,429.0341095382527,40255,0.6,47,2019-11-01 23:00:00,2019-11-01 23:00:00,61.38883707807875,429.0341095382527,44.867912550981636,13.57291819813045,24,0 days 02:00:00
23,2,40.06836698582946,528.0255069977819,22869,0.6,48,2019-11-02 00:00:00,2019-11-02 00:00:00,40.06836698582946,528.0255069977819,44.74013576104521,14.166569757108135,21,0 days 06:00:00
23,6,207.27863414880383,70.50746095015685,15350,0.6,49,2019-11-02 00:00:00,2019-11-02 00:00:00,207.27863414880383,70.50746095015685,45.742252088220575,11.42283334902643,25,0 days 00:00:00
23,7,162.45515020759694,555.4178344408905,3176,0.6,50,2019-11-02 00:00:00,2019-11-02 00:00:00,162.45515020759694,555.4178344408905,45.47361819473731,14.330841585852417,26,0 days 00:00:00
23,8,231.89268094899177,492.8065766485396,5934,0.6,51,2019-11-02 00:00:00,2019-11-02 00:00:00,231.89268094899177,492.8065766485396,45.88976777966006,13.955361779001736,27,0 days 00:00:00
24,1,89.49526958326899,29.30195480674077,12595,0.6,52,2019-11-02 01:00:00,2019-11-02 01:00:00,89.49526958326899,29.30195480674077,45.0363586362011,11.175723866906992,28,0 days 00:00:00
24,3,43.64020209794029,601.6752814956046,13133,0.6,53,2019-11-02 01:00:00,2019-11-02 01:00:00,43.64020209794029,601.6752814956046,44.76154230709382,14.60824756519103,21,0 days 07:00:00
24,4,211.3286080021837,610.7763858677881,16809,0.6,54,2019-11-02 01:00:00,2019-11-02 01:00:00,211.3286080021837,610.7763858677881,45.76652419179391,14.66282690175585,26,0 days 01:00:00
24,5,294.2592261811804,123.31215292812075,40445,0.6,55,2019-11-02 01:00:00,2019-11-02 01:00:00,294.2592261811804,123.31215292812075,46.26353988293516,11.739503165985735,29,0 days 00:00:00
24,6,494.6435021726204,454.13221154618157,2813,0.6,56,2019-11-02 01:00:00,2019-11-02 01:00:00,494.6435021726204,454.13221154618157,47.46447304384276,13.72343155350034,30,0 days 00:00:00
25,2,115.5688834733262,164.55197623237262,33852,0.6,57,2019-11-02 02:00:00,2019-11-02 02:00:00,115.5688834733262,164.55197623237262,45.19262173314494,11.986818448170151,28,0 days 01:00:00
26,2,114.86816618335098,361.0454780522512,44831,0.6,58,2019-11-02 03:00:00,2019-11-02 03:00:00,114.86816618335098,361.0454780522512,45.188422228838576,13.165190273176917,28,0 days 02:00:00
