frame,idx,hdim_1,hdim_2,num,threshold_value,feature,time,timestr,y,x,latitude,longitude,cell,time_cell
0,1,185.65165845196952,385.4107923571721,237651,0.6,1,2019-11-01 01:00:00,2019-11-01 01:00:00,185.65165845196952,385.4107923571721,45.61263836401009,13.311309099593235,1,0 days 00:00:00
1,1,182.8963186400648,405.3454238229614,223398,0.6,2,2019-11-01 02:00:00,2019-11-01 02:00:00,182.8963186400648,405.3454238229614,45.59612519732916,13.430857114380577,1,0 days 01:00:00
2,1,180.24071064449862,412.4321036290339,217115,0.6,3,2019-11-01 03:00:00,2019-11-01 03:00:00,180.24071064449862,412.4321036290339,45.580209738451614,13.473355943802304,1,0 days 02:00:00
3,1,192.4969062710044,418.06903347611984,214081,0.6,4,2019-11-01 04:00:00,2019-11-01 04:00:00,192.4969062710044,418.06903347611984,45.65366296566526,13.507160620546445,1,0 days 03:00:00
4,1,194.87534091236583,372.61861797536994,258075,0.6,5,2019-11-01 05:00:00,2019-11-01 05:00:00,194.87534091236583,372.61861797536994,45.667917282865204,13.234594410646896,1,0 days 04:00:00
5,1,189.88883472756092,357.31930996927366,258144,0.6,6,2019-11-01 06:00:00,2019-11-01 06:00:00,189.88883472756092,357.31930996927366,45.638032399908326,13.142844437596843,1,0 days 05:00:00
6,1,232.76509472006362,438.3221812126169,248720,0.6,7,2019-11-01 07:00:00,2019-11-01 07:00:00,232.76509472006362,438.3221812126169,45.8949962868497,13.628618777886759,2,0 days 00:00:00
7,2,287.76692259559223,423.02027024602654,298317,0.6,8,2019-11-01 08:00:00,2019-11-01 08:00:00,287.76692259559223,423.02027024602654,46.224630529254405,13.53685319487872,2,0 days 01:00:00
8,1,298.7309255881609,462.40017378823745,250077,0.6,9,2019-11-01 09:00:00,2019-11-01 09:00:00,298.7309255881609,462.40017378823745,46.29033945129891,13.773014535461694,2,0 days 02:00:00
9,2,304.5380017386904,515.7173678795998,183098,0.6,10,2019-11-01 10:00:00,2019-11-01 10:00:00,304.5380017386904,515.7173678795998,46.32514213370791,14.092757828363418,2,0 days 03:00:00
10,2,326.64713264035987,532.9989771006865,161842,0.6,11,2019-11-01 11:00:00,2019-11-01 11:00:00,326.64713264035987,532.9989771006865,46.45764548671448,14.196395664771732,2,0 days 04:00:00
11,2,313.36804030993284,548.7352112325307,146405,0.6,12,2019-11-01 12:00:00,2019-11-01 12:00:00,313.36804030993284,548.7352112325307,46.37806188541912,14.290765884452957,2,0 days 05:00:00
12,2,355.87781852610493,572.847772435457,103882,0.6,13,2019-11-01 13:00:00,2019-11-01 13:00:00,355.87781852610493,572.847772435457,46.63282939185166,14.435368950137674,2,0 days 06:00:00
13,3,365.796536346673,582.5903238272341,89654,0.6,14,2019-11-01 14:00:00,2019-11-01 14:00:00,365.796536346673,582.5903238272341,46.69227376235163,14.493795045440685,2,0 days 07:00:00
14,2,48.6901662576494,349.59028316437616,9434,0.6,15,2019-11-01 15:00:00,2019-11-01 15:00:00,48.6901662576494,349.59028316437616,44.791807503256464,13.096493452260127,3,0 days 00:00:00
14,4,381.58566908632,594.0615754211777,66164,0.6,16,2019-11-01 15:00:00,2019-11-01 15:00:00,381.58566908632,594.0615754211777,46.78690041404473,14.562588158447841,2,0 days 08:00:00
15,1,261.72805786120233,447.70260023100747,215806,0.6,17,2019-11-01 16:00:00,2019-11-01 16:00:00,261.72805786120233,447.70260023100747,46.06857568923666,13.68487316480364,4,0 days 00:00:00
16,2,249.0376947300879,466.4023825380042,162034,0.6,18,2019-11-01 17:00:00,2019-11-01 17:00:00,249.0376947300879,466.4023825380042,45.99252043074539,13.797015787334358,4,0 days 01:00:00
17,4,268.56491586614425,490.23307159083737,134459,0.6,19,2019-11-01 18:00:00,2019-11-01 18:00:00,268.56491586614425,490.23307159083737,46.10955000947176,13.939928465312368,4,0 days 02:00:00
18,2,220.2048934512068,461.5470383161043,191416,0.6,20,2019-11-01 19:00:00,2019-11-01 19:00:00,220.2048934512068,461.5470383161043,45.819721108012374,13.767898280756247,4,0 days 03:00:00
