vector_id,pixel_x,pixel_y,latitude,longitude,magnitude,alpha_deg
0,0,992,36.504607,6.500736,18.987829,-69.27
1,52,991,36.512337,7.100364,22.487652,-78.74
2,104,991,36.516202,7.700108,24.428490,-86.82
3,155,991,36.516202,8.299891,26.757414,-82.42
4,207,991,36.512337,8.899635,29.007318,-90.85
5,259,992,36.504607,9.499263,32.158852,-96.60
6,51,949,36.994759,7.093092,21.243069,-77.37
7,103,949,36.998662,7.697684,23.326000,-87.05
8,156,949,36.998662,8.302315,23.980110,-86.29
9,208,949,36.994759,8.906907,27.072521,-90.03
10,260,950,36.986953,9.511380,29.045614,-94.71
11,312,951,36.975246,10.115655,30.747471,-102.54
12,364,952,36.959642,10.719655,24.123268,-102.46
13,416,954,36.940143,11.323300,10.163581,-73.41
14,468,956,36.916755,11.926512,6.737851,-57.83
15,520,958,36.889483,12.529213,6.078590,-20.78
16,572,961,36.858333,13.131326,5.704160,-18.49
17,624,964,36.823313,13.732773,5.598424,-23.94
18,676,967,36.784431,14.333479,5.508421,-33.98
19,728,971,36.741697,14.933367,4.755351,-37.65
20,780,975,36.695120,15.532361,4.148662,-70.65
21,831,980,36.644711,16.130388,3.986077,-43.28
22,883,984,36.590482,16.727372,3.398041,-91.59
23,934,989,36.532447,17.323242,3.481706,-63.20
24,51,908,37.478018,7.085702,19.903028,-74.40
25,103,907,37.481960,7.695220,21.686432,-83.93
26,156,907,37.481960,8.304779,22.520712,-85.70
27,208,908,37.478018,8.914297,25.082487,-89.77
28,261,908,37.470135,9.523694,27.593460,-93.78
29,314,909,37.458313,10.132888,27.956657,-99.26
30,366,911,37.442554,10.741800,29.089188,-108.64
31,419,912,37.422863,11.350348,15.802927,-91.55
32,471,914,37.399244,11.958453,8.524935,-62.32
33,524,917,37.371703,12.566034,7.494739,-43.14
34,576,919,37.340247,13.173013,8.071813,-24.43
35,628,923,37.304882,13.779310,8.500751,-20.61
36,681,926,37.265618,14.384847,7.447767,-37.36
37,733,930,37.222464,14.989545,5.710080,-28.93
38,785,934,37.175430,15.593329,5.201049,-42.04
39,837,938,37.124526,16.196122,5.667706,-49.18
40,889,943,37.069766,16.797847,5.375733,-51.94
41,941,948,37.011162,17.398431,5.871134,-17.94
42,992,953,36.948729,17.997799,4.701920,-4.84
43,50,866,37.962086,7.078190,18.763676,-71.99
44,103,865,37.966067,7.692716,20.074911,-81.12
45,156,865,37.966067,8.307283,20.665859,-84.06
46,209,866,37.962087,8.921809,22.762781,-87.82
47,262,866,37.954126,9.536210,26.111248,-94.42
48,315,868,37.942187,10.150404,26.477131,-97.73
49,368,869,37.926273,10.764308,27.546656,-106.73
50,421,871,37.906387,11.377840,23.990631,-110.19
51,474,873,37.882536,11.990917,12.215181,-77.01
52,527,875,37.854723,12.603458,9.470382,-63.84
53,580,878,37.822957,13.215381,8.045922,-31.25
54,632,881,37.787244,13.826606,9.607944,-23.10
55,685,884,37.747593,14.437052,6.215279,-19.44
56,738,888,37.704015,15.046639,6.733351,-23.94
57,790,892,37.656518,15.655289,5.044247,-27.12
58,843,897,37.605115,16.262924,6.062278,-38.81
59,895,901,37.549818,16.869465,7.208172,-37.96
60,947,906,37.490640,17.474836,5.735192,-20.54
61,999,912,37.427595,18.078962,4.500317,-20.53
62,49,824,38.446939,7.070554,17.526581,-68.07
63,103,824,38.450959,7.690170,18.822674,-77.73
64,156,824,38.450959,8.309829,19.208809,-79.89
65,210,824,38.446939,8.929445,20.753359,-84.03
66,263,825,38.438899,9.548934,23.874815,-93.00
67,317,826,38.426842,10.168210,24.055773,-97.10
68,370,827,38.410771,10.787189,24.940048,-101.41
69,423,829,38.390689,11.405787,26.604504,-112.59
70,477,831,38.366602,12.023918,21.482935,-111.15
71,530,833,38.338515,12.641500,11.666618,-65.38
72,583,836,38.306435,13.258449,7.839104,-49.83
73,637,839,38.270370,13.874681,7.210694,-34.82
74,690,843,38.230329,14.490116,8.152855,-19.58
75,743,846,38.186321,15.104671,8.256111,-24.29
76,796,851,38.138358,15.718265,7.646362,-17.05
77,848,855,38.086450,16.330818,7.073707,-25.80
78,901,860,38.030610,16.942252,7.628024,-27.89
79,954,865,37.970852,17.552486,6.406159,-29.32
80,1006,871,37.907190,18.161445,6.041479,-5.14
81,49,782,38.932547,7.062790,15.929542,-65.04
82,102,782,38.936607,7.687582,17.696686,-72.66
83,156,782,38.936607,8.312417,17.649704,-78.98
84,210,782,38.932547,8.937209,18.363846,-80.35
85,264,783,38.924428,9.561870,21.269119,-87.35
86,318,784,38.912252,10.186313,22.789738,-94.58
87,372,785,38.896022,10.810452,23.469233,-99.45
88,426,787,38.875741,11.434199,23.603521,-104.40
89,480,789,38.851416,12.057469,23.916399,-113.29
90,533,791,38.823051,12.680175,19.937664,-110.70
91,587,794,38.790655,13.302232,10.983936,-54.94
92,641,797,38.754234,13.923555,8.050448,-29.09
93,694,801,38.713798,14.544060,7.650072,-12.58
94,748,805,38.669357,15.163663,8.424126,-17.49
95,801,809,38.620921,15.782282,10.698108,-11.00
96,854,813,38.568503,16.399834,10.841785,-13.97
97,908,818,38.512115,17.016237,10.261299,-12.62
98,961,824,38.451770,17.631413,7.694829,-21.25
99,1014,829,38.387484,18.245281,6.811949,-3.34
100,48,740,39.418884,7.054895,15.017966,-61.98
101,102,740,39.422985,7.684950,16.108339,-67.69
102,157,740,39.422985,8.315049,16.366432,-74.08
103,211,740,39.418884,8.945104,16.830919,-76.18
104,265,741,39.410685,9.575024,19.039135,-79.32
105,320,742,39.398388,10.204721,21.104469,-90.47
106,374,743,39.381997,10.834106,22.032974,-96.73
107,428,745,39.361516,11.463089,22.389126,-99.91
108,483,747,39.336950,12.091583,22.619190,-108.05
109,537,750,39.308305,12.719499,21.988327,-111.63
110,591,752,39.275588,13.346749,18.760391,-107.11
111,645,756,39.238808,13.973247,12.120869,-67.66
112,699,759,39.197973,14.598906,12.124555,-21.45
113,753,763,39.153093,15.223640,11.113649,-17.16
114,807,767,39.104181,15.847365,12.508717,-14.52
115,861,772,39.051246,16.469997,11.169153,-9.03
116,914,777,38.994304,17.091452,10.926656,-8.16
117,968,782,38.933366,17.711647,8.964041,-13.92
118,1021,788,38.868450,18.330503,9.497834,-7.98
119,47,698,39.905922,7.046866,14.148410,-57.49
120,102,698,39.910063,7.682273,15.188492,-59.28
121,157,698,39.910063,8.317726,15.292472,-70.14
122,212,698,39.905922,8.953133,15.640115,-68.85
123,267,699,39.897641,9.588402,17.162766,-73.89
124,321,700,39.885223,10.223442,18.428864,-85.17
125,376,701,39.868669,10.858161,20.441008,-90.65
126,431,703,39.847985,11.492469,20.984501,-96.63
127,486,705,39.823176,12.126275,21.194468,-103.78
128,540,708,39.794247,12.759488,21.916782,-107.52
129,595,711,39.761207,13.392019,19.772221,-106.98
130,649,714,39.724063,14.023777,15.286212,-99.50
131,704,717,39.682824,14.654676,12.221647,-55.86
132,758,721,39.637502,15.284627,12.127425,-24.55
133,812,725,39.588107,15.913542,13.347333,-21.92
134,867,730,39.534651,16.541337,13.003433,-23.21
135,921,735,39.477148,17.167925,12.229772,-13.88
136,975,740,39.415612,17.793222,12.781970,-8.66
137,1029,746,39.350057,18.417146,10.668272,-2.29
138,46,656,40.393632,7.038700,13.709965,-47.02
139,102,656,40.397814,7.679551,15.099246,-55.36
140,157,656,40.397814,8.320448,14.682925,-64.04
141,212,656,40.393632,8.961299,14.502807,-61.69
142,268,657,40.385269,9.602008,15.162223,-67.50
143,323,658,40.372727,10.242483,15.899195,-77.75
144,378,659,40.356009,10.882628,18.815613,-83.12
145,433,661,40.335120,11.522352,19.087410,-91.04
146,489,663,40.310065,12.161560,20.439445,-96.81
147,544,666,40.280850,12.800160,20.928223,-103.80
148,599,669,40.247482,13.438060,20.544142,-105.42
149,654,672,40.209970,14.075169,19.365459,-103.20
150,709,675,40.168324,14.711395,16.153646,-97.16
151,764,679,40.122554,15.346649,11.732644,-63.08
152,818,684,40.072671,15.980841,14.203595,-36.33
153,873,688,40.018688,16.613884,14.794369,-23.40
154,927,693,39.960618,17.245689,12.652053,-19.96
155,982,699,39.898477,17.876171,11.821692,-12.07
156,46,614,40.881986,7.030393,13.751487,-36.66
157,102,613,40.886209,7.676781,14.836620,-48.58
158,157,613,40.886209,8.323218,14.467556,-54.76
159,213,614,40.881986,8.969606,13.620304,-58.52
160,269,615,40.873539,9.615850,14.071910,-60.28
161,325,616,40.860873,10.261853,14.953742,-67.99
162,380,617,40.843989,10.907518,16.714806,-73.16
163,436,619,40.822892,11.552749,17.366148,-83.90
164,492,621,40.797588,12.197453,18.535490,-90.17
165,547,624,40.768083,12.841532,19.821739,-97.32
166,603,627,40.734384,13.484893,20.131777,-103.15
167,658,630,40.696501,14.127442,20.051304,-103.61
168,714,633,40.654442,14.769086,19.519817,-100.39
169,769,637,40.608219,15.409732,16.352684,-88.13
170,824,642,40.557843,16.049290,11.932256,-55.94
171,879,646,40.503328,16.687668,12.813549,-41.73
172,934,652,40.444685,17.324777,14.819415,-23.24
173,989,657,40.381932,17.960528,14.949368,-13.81
174,45,572,41.370953,7.021940,13.794132,-29.12
175,101,571,41.375219,7.673963,14.765429,-40.97
176,158,571,41.375219,8.326036,14.612695,-46.53
177,214,572,41.370953,8.978059,13.449003,-59.24
178,270,572,41.362423,9.629933,13.865894,-57.99
179,326,573,41.349630,10.281560,15.512046,-59.99
180,383,575,41.332578,10.932840,15.535636,-65.64
181,439,577,41.311272,11.583676,16.630901,-74.90
182,495,579,41.285716,12.233969,17.066658,-82.54
183,551,582,41.255918,12.883622,18.298023,-94.22
184,607,584,41.221885,13.532538,20.806288,-98.38
185,663,588,41.183626,14.180621,20.636307,-100.43
186,719,591,41.141150,14.827775,20.264029,-100.57
187,775,595,41.094469,15.473905,19.108917,-96.17
188,830,600,41.043595,16.118918,13.494745,-73.54
189,886,605,40.988540,16.762721,11.564334,-48.38
190,941,610,40.929319,17.405222,11.766072,-46.67
191,997,615,40.865946,18.046331,13.680622,-20.96
192,44,529,41.860505,7.013339,14.408052,-23.19
193,101,529,41.864814,7.671096,15.188371,-35.89
194,158,529,41.864814,8.328903,15.336128,-40.41
