cell,feature,cell_parent_track_id,feature_parent_cell_id,feature_parent_track_id,track_child_cell_count,cell_child_feature_count,cell_starts_with_split,cell_ends_with_merge
18,67,16,18,16,1,12,False,False
18,79,16,18,16,1,12,False,False
18,86,16,18,16,1,12,False,False
18,94,16,18,16,1,12,False,False
18,107,16,18,16,1,12,False,False
18,120,16,18,16,1,12,False,False
18,130,16,18,16,1,12,False,False
18,139,16,18,16,1,12,False,False
18,145,16,18,16,1,12,False,False
18,151,16,18,16,1,12,False,False
18,162,16,18,16,1,12,False,False
18,174,16,18,16,1,12,False,False
