cell,feature,cell_parent_track_id,feature_parent_cell_id,feature_parent_track_id,track_child_cell_count,cell_child_feature_count,cell_starts_with_split,cell_ends_with_merge
25,99,23,25,23,1,10,False,False
25,108,23,25,23,1,10,False,False
25,121,23,25,23,1,10,False,False
25,131,23,25,23,1,10,False,False
25,140,23,25,23,1,10,False,False
25,146,23,25,23,1,10,False,False
25,152,23,25,23,1,10,False,False
25,165,23,25,23,1,10,False,False
25,176,23,25,23,1,10,False,False
25,183,23,25,23,1,10,False,False
