cell,feature,cell_parent_track_id,feature_parent_cell_id,feature_parent_track_id,track_child_cell_count,cell_child_feature_count,cell_starts_with_split,cell_ends_with_merge
26,101,24,26,24,1,12,False,False
26,135,24,26,24,1,12,False,False
26,144,24,26,24,1,12,False,False
26,153,24,26,24,1,12,False,False
26,168,24,26,24,1,12,False,False
26,177,24,26,24,1,12,False,False
26,186,24,26,24,1,12,False,False
26,194,24,26,24,1,12,False,False
26,201,24,26,24,1,12,False,False
26,210,24,26,24,1,12,False,False
26,220,24,26,24,1,12,False,False
26,227,24,26,24,1,12,False,False
