cell,feature,cell_parent_track_id,feature_parent_cell_id,feature_parent_track_id,track_child_cell_count,cell_child_feature_count,cell_starts_with_split,cell_ends_with_merge
14,47,12,14,12,1,21,False,False
14,52,12,14,12,1,21,False,False
14,57,12,14,12,1,21,False,False
14,73,12,14,12,1,21,False,False
14,80,12,14,12,1,21,False,False
14,87,12,14,12,1,21,False,False
14,95,12,14,12,1,21,False,False
14,109,12,14,12,1,21,False,False
14,122,12,14,12,1,21,False,False
14,132,12,14,12,1,21,False,False
14,141,12,14,12,1,21,False,False
14,147,12,14,12,1,21,False,False
14,158,12,14,12,1,21,False,False
14,169,12,14,12,1,21,False,False
14,178,12,14,12,1,21,False,False
14,187,12,14,12,1,21,False,False
14,195,12,14,12,1,21,False,False
14,203,12,14,12,1,21,False,False
14,211,12,14,12,1,21,False,False
14,215,12,14,12,1,21,False,False
14,228,12,14,12,1,21,False,False
