cell,feature,cell_parent_track_id,feature_parent_cell_id,feature_parent_track_id,track_child_cell_count,cell_child_feature_count,cell_starts_with_split,cell_ends_with_merge
33,151,29,33,29,1,12,False,False
33,168,29,33,29,1,12,False,False
33,190,29,33,29,1,12,False,False
33,204,29,33,29,1,12,False,False
33,222,29,33,29,1,12,False,False
33,264,29,33,29,1,12,False,False
33,275,29,33,29,1,12,False,False
33,287,29,33,29,1,12,False,False
33,299,29,33,29,1,12,False,False
33,309,29,33,29,1,12,False,False
33,317,29,33,29,1,12,False,False
33,332,29,33,29,1,12,False,False
