cell,feature,cell_parent_track_id,feature_parent_cell_id,feature_parent_track_id,track_child_cell_count,cell_child_feature_count,cell_starts_with_split,cell_ends_with_merge
4,4,4,4,4,1,14,False,False
4,11,4,4,4,1,14,False,False
4,18,4,4,4,1,14,False,False
4,25,4,4,4,1,14,False,False
4,32,4,4,4,1,14,False,False
4,54,4,4,4,1,14,False,False
4,62,4,4,4,1,14,False,False
4,67,4,4,4,1,14,False,False
4,82,4,4,4,1,14,False,False
4,88,4,4,4,1,14,False,False
4,101,4,4,4,1,14,False,False
4,123,4,4,4,1,14,False,False
4,139,4,4,4,1,14,False,False
4,157,4,4,4,1,14,False,False
