cell,feature,cell_parent_track_id,feature_parent_cell_id,feature_parent_track_id,track_child_cell_count,cell_child_feature_count,cell_starts_with_split,cell_ends_with_merge
19,86,15,19,15,1,15,False,False
19,147,15,19,15,1,15,False,False
19,164,15,19,15,1,15,False,False
19,178,15,19,15,1,15,False,False
19,186,15,19,15,1,15,False,False
19,198,15,19,15,1,15,False,False
19,215,15,19,15,1,15,False,False
19,232,15,19,15,1,15,False,False
19,244,15,19,15,1,15,False,False
19,256,15,19,15,1,15,False,False
19,269,15,19,15,1,15,False,False
19,283,15,19,15,1,15,False,False
19,295,15,19,15,1,15,False,False
19,305,15,19,15,1,15,False,False
19,312,15,19,15,1,15,False,False
