vector_id,pixel_x,pixel_y,latitude,longitude,magnitude,alpha_deg
0,73,2326,44.521181,11.108828,15.803581,23.30
1,303,2333,44.510383,11.453787,16.936102,41.08
2,82,2161,44.767229,11.123243,16.212854,27.73
3,314,2169,44.756377,11.469798,18.007809,45.59
4,546,2177,44.744385,11.816203,20.534636,57.25
5,777,2185,44.731254,12.162444,24.854427,72.27
6,1009,2195,44.716986,12.508507,32.571808,78.33
7,1240,2205,44.701581,12.854377,33.803223,82.12
8,1471,2216,44.685040,13.200039,33.383110,80.53
9,1702,2228,44.667364,13.545479,34.277428,80.82
10,1933,2241,44.648555,13.890682,33.144989,82.58
11,2164,2254,44.628614,14.235633,32.787048,75.98
12,2395,2268,44.607542,14.580319,32.355579,75.19
13,2625,2283,44.585341,14.924725,32.041504,77.49
14,92,1997,45.013367,11.137794,16.731041,33.20
15,325,2004,45.002461,11.485958,18.879196,49.25
16,558,2012,44.990408,11.833971,21.416517,58.09
17,790,2021,44.977212,12.181818,26.311312,72.86
18,1023,2030,44.962872,12.529484,33.184124,79.00
19,1255,2041,44.947389,12.876954,33.794937,81.52
20,1488,2052,44.930765,13.224214,34.276279,79.95
21,1720,2064,44.913001,13.571248,34.306099,80.23
22,1952,2076,44.894098,13.918042,32.968910,80.49
23,2183,2090,44.874057,14.264581,33.044357,76.51
24,2415,2104,44.852880,14.610851,32.239735,75.57
25,2646,2119,44.830567,14.956837,30.143803,77.78
26,102,1832,45.259591,11.152480,17.339319,37.56
27,336,1839,45.248630,11.502269,20.007702,53.41
28,570,1847,45.236517,11.851905,22.560490,60.57
29,803,1856,45.223254,12.201373,27.383406,73.09
30,1037,1866,45.208842,12.550657,33.730568,79.74
31,1271,1876,45.193282,12.899742,34.361477,80.56
32,1504,1888,45.176574,13.248614,35.373898,79.73
33,1737,1899,45.158721,13.597258,34.638821,79.90
34,1970,1912,45.139723,13.945657,32.731297,78.76
35,2203,1926,45.119581,14.293799,32.215263,76.84
36,2436,1940,45.098298,14.641667,31.750687,75.82
37,2668,1955,45.075874,14.989247,30.301872,77.71
38,112,1667,45.505897,11.167304,18.380964,41.16
39,347,1675,45.494880,11.518734,21.246140,56.61
40,582,1683,45.482707,11.870008,23.578075,65.24
41,817,1692,45.469377,12.221111,28.895216,73.86
42,1051,1701,45.454893,12.572028,34.811890,79.95
43,1286,1712,45.439254,12.922744,35.667702,80.61
44,1520,1723,45.422463,13.273243,36.101891,79.37
45,1755,1735,45.404520,13.623511,34.941578,79.60
46,1989,1748,45.385426,13.973531,32.572758,78.58
47,2223,1761,45.365184,14.323289,31.719385,78.18
48,2456,1776,45.343794,14.672771,29.301390,80.53
49,122,1502,45.752281,11.182268,18.121956,43.53
50,358,1510,45.741208,11.535353,21.629105,58.66
51,594,1518,45.728973,11.888281,24.741100,68.92
52,830,1527,45.715577,12.241036,30.241993,75.10
53,1066,1537,45.701019,12.593601,35.477493,80.14
54,1301,1547,45.685302,12.945963,36.210640,80.53
55,1537,1559,45.668426,13.298104,36.563438,79.02
56,1772,1571,45.650393,13.650011,35.469719,79.41
57,2008,1583,45.631204,14.001667,32.437954,79.54
58,2243,1597,45.610859,14.353057,30.659536,82.98
59,2477,1611,45.589362,14.704167,32.363411,79.68
60,132,1338,45.998737,11.197374,18.321533,49.87
61,369,1345,45.987609,11.552131,22.815601,62.65
62,606,1353,45.975313,11.906728,25.833941,72.53
63,843,1362,45.961848,12.261149,31.019375,76.76
64,1080,1372,45.947218,12.615378,36.143471,80.32
65,1317,1383,45.931421,12.969401,36.486164,79.67
66,1554,1394,45.914461,13.323200,36.867348,78.74
67,1790,1406,45.896337,13.676761,35.428726,80.32
68,2027,1419,45.877051,14.030068,31.545025,81.09
69,2263,1433,45.856604,14.383106,33.010715,80.99
70,2499,1447,45.834999,14.735858,33.303631,79.00
71,142,1173,46.245263,11.212625,20.111979,55.74
72,381,1180,46.234079,11.569068,23.799770,67.75
73,619,1189,46.221720,11.925350,27.500181,76.14
74,857,1198,46.208188,12.281453,33.075996,79.17
75,1095,1207,46.193484,12.637363,36.498302,79.82
76,1333,1218,46.177608,12.993062,37.165138,79.24
77,1571,1229,46.160561,13.348535,37.241943,79.59
78,1808,1242,46.142346,13.703766,36.212124,79.97
79,2046,1255,46.122963,14.058739,34.267105,80.62
80,2283,1268,46.102414,14.413439,34.523899,79.59
81,2520,1283,46.080699,14.767850,34.129211,78.35
82,153,1008,46.491854,11.228021,21.139420,60.42
83,392,1015,46.480614,11.586168,25.101009,74.12
84,631,1024,46.468192,11.944151,28.979883,78.84
85,871,1033,46.454592,12.301952,34.604225,80.51
86,1110,1043,46.439813,12.659557,36.881775,80.11
87,1349,1053,46.423857,13.016949,37.538563,79.60
88,1588,1065,46.406725,13.374111,37.630398,80.35
89,1827,1077,46.388418,13.731028,35.781433,78.09
90,2065,1090,46.368937,14.087683,34.771202,78.25
91,2303,1104,46.348284,14.444062,34.138927,79.55
92,2542,1118,46.326460,14.800147,35.519867,79.23
93,163,843,46.738506,11.243565,22.283491,64.89
94,404,850,46.727208,11.603432,27.844593,76.80
95,644,859,46.714724,11.963132,31.961952,81.80
96,885,868,46.701055,12.322648,36.660973,82.01
97,1125,878,46.686201,12.681965,37.582348,80.51
98,1365,889,46.670165,13.041065,38.922314,80.01
99,1605,900,46.652946,13.399932,39.177982,80.11
100,1845,912,46.634546,13.758551,38.205009,78.82
101,2085,926,46.614967,14.116905,35.926205,76.24
102,2324,939,46.594210,14.474977,36.278095,80.47
103,2563,954,46.572277,14.832752,38.050518,80.60
104,173,678,46.985214,11.259260,25.046486,71.57
105,415,685,46.973859,11.620863,29.995256,78.04
106,657,694,46.961312,11.982297,33.749260,82.43
107,899,703,46.947573,12.343544,38.126492,82.53
108,1140,713,46.932645,12.704589,38.167919,80.34
109,1381,724,46.916527,13.065414,40.872330,79.93
110,1623,735,46.899221,13.426003,39.716557,78.30
111,1864,748,46.880728,13.786340,38.450241,79.00
112,2104,761,46.861050,14.146408,37.494633,77.66
113,2345,775,46.840188,14.506190,38.248070,80.96
114,2585,790,46.818144,14.865671,38.566498,80.51
115,184,513,47.231974,11.275108,25.420630,68.28
116,427,520,47.220561,11.638463,32.251751,78.00
117,670,529,47.207951,12.001647,35.844242,82.91
118,913,538,47.194142,12.364642,40.886272,83.50
119,1155,548,47.179138,12.727432,40.276325,81.19
120,1398,559,47.162939,13.089999,41.419956,79.83
121,1640,571,47.145545,13.452326,41.319069,79.25
122,1882,583,47.126959,13.814397,40.842625,77.79
123,2124,596,47.107182,14.176196,37.579704,78.34
124,2366,610,47.086214,14.537705,38.161461,81.23
125,2608,625,47.064059,14.898907,38.657047,80.50
126,195,348,47.478782,11.291110,26.165274,67.66
127,439,355,47.467311,11.656236,33.182072,77.06
128,683,364,47.454636,12.021187,36.956291,82.03
129,927,373,47.440758,12.385947,41.459541,82.38
130,1171,383,47.425678,12.750498,41.847706,81.49
131,1414,394,47.409396,13.114823,40.659088,80.21
132,1658,406,47.391914,13.478905,42.190884,78.80
133,1901,418,47.373234,13.842728,41.636826,78.29
134,2144,432,47.353357,14.206273,38.892502,79.06
135,2387,446,47.332283,14.569525,39.965530,80.78
136,2630,461,47.310015,14.932466,40.423550,78.80
137,206,183,47.725632,11.307269,27.408300,70.03
