frame,idx,hdim_1,hdim_2,num,threshold_value,feature,time,timestr,y,x,latitude,longitude,cell,time_cell
9,1,117.60845172240542,161.4958222035817,4018,0.6,1,2019-11-01 10:00:00,2019-11-01 10:00:00,117.60845172240542,161.4958222035817,45.20484517299387,11.968490687877551,1,0 days 00:00:00
10,1,117.5890683256943,147.07956553801128,14932,0.6,2,2019-11-01 11:00:00,2019-11-01 11:00:00,117.5890683256943,147.07956553801128,45.20472900537659,11.882036375040549,1,0 days 01:00:00
11,1,106.09960650932739,208.25335354961626,28239,0.6,3,2019-11-01 12:00:00,2019-11-01 12:00:00,106.09960650932739,208.25335354961626,45.135870929422346,12.248895673460968,1,0 days 02:00:00
12,1,112.41795016722315,177.19701112962323,21970,0.6,4,2019-11-01 13:00:00,2019-11-01 13:00:00,112.41795016722315,177.19701112962323,45.17373771504329,12.062650741407035,1,0 days 03:00:00
13,2,113.85367468257593,188.28253334942448,20415,0.6,5,2019-11-01 14:00:00,2019-11-01 14:00:00,113.85367468257593,188.28253334942448,45.18234222840585,12.129130634779157,1,0 days 04:00:00
14,1,114.43946706404421,197.50092177973494,14807,0.6,6,2019-11-01 15:00:00,2019-11-01 15:00:00,114.43946706404421,197.50092177973494,45.185852970418075,12.1844133240164,1,0 days 05:00:00
15,1,109.1470904558735,282.07093449871763,2665,0.6,7,2019-11-01 16:00:00,2019-11-01 16:00:00,109.1470904558735,282.07093449871763,45.1541349599239,12.691579817083763,1,0 days 06:00:00
22,3,111.72445946810154,233.26536829659244,2051,0.6,8,2019-11-01 23:00:00,2019-11-01 23:00:00,111.72445946810154,233.26536829659244,45.16958152078485,12.398892763397857,2,0 days 00:00:00
23,1,94.70894699730849,264.0781017494005,8497,0.6,9,2019-11-02 00:00:00,2019-11-02 00:00:00,94.70894699730849,264.0781017494005,45.06760499056606,12.583676772110348,1,0 days 14:00:00
23,2,125.09887985417792,13.59402819995971,2886,0.6,10,2019-11-02 00:00:00,2019-11-02 00:00:00,125.09887985417792,13.59402819995971,45.24973643748223,11.081523407496011,3,0 days 00:00:00
23,3,74.29559727941545,77.30565346737129,2298,0.6,11,2019-11-02 00:00:00,2019-11-02 00:00:00,74.29559727941545,77.30565346737129,44.94526470972252,11.463602119744357,4,0 days 00:00:00
24,1,86.01037666274131,181.79671935240455,27012,0.6,12,2019-11-02 01:00:00,2019-11-02 01:00:00,86.01037666274131,181.79671935240455,45.015473147807526,12.090235198515169,2,0 days 02:00:00
25,1,73.61660397027107,203.02141604043945,37615,0.6,13,2019-11-02 02:00:00,2019-11-02 02:00:00,73.61660397027107,203.02141604043945,44.941195400506764,12.217519736374449,2,0 days 03:00:00
25,2,52.31711274715961,477.6644806182409,4843,0.6,14,2019-11-02 02:00:00,2019-11-02 02:00:00,52.31711274715961,477.6644806182409,44.81354434009428,13.86455460640624,5,0 days 00:00:00
26,1,65.8058912427181,276.6107058091181,44561,0.6,15,2019-11-02 03:00:00,2019-11-02 03:00:00,65.8058912427181,276.6107058091181,44.894384622173824,12.658834817445987,2,0 days 04:00:00
29,1,67.29097868366216,243.26261385232306,53614,0.6,16,2019-11-02 06:00:00,2019-11-02 06:00:00,67.29097868366216,243.26261385232306,44.9032849749877,12.458846259983947,6,0 days 00:00:00
35,1,55.40938700139028,76.65946349660797,4637,0.6,17,2019-11-02 12:00:00,2019-11-02 12:00:00,55.40938700139028,76.65946349660797,44.832076805659014,11.45972691752089,7,0 days 00:00:00
36,1,71.48550683294637,113.30000736590465,19544,0.6,18,2019-11-02 13:00:00,2019-11-02 13:00:00,71.48550683294637,113.30000736590465,44.92842341423855,11.67946031403841,7,0 days 01:00:00
37,1,65.98296784205698,171.09557982231848,30094,0.6,19,2019-11-02 14:00:00,2019-11-02 14:00:00,65.98296784205698,171.09557982231848,44.89544586891644,12.026060448709558,7,0 days 02:00:00
