cell,feature,cell_parent_track_id,feature_parent_cell_id,feature_parent_track_id,track_child_cell_count,cell_child_feature_count,cell_starts_with_split,cell_ends_with_merge
33,127,30,33,30,2,5,False,True
33,143,30,33,30,2,5,False,True
33,157,30,33,30,2,5,False,True
33,171,30,33,30,2,5,False,True
33,184,30,33,30,2,5,False,True
34,128,30,34,30,2,25,True,False
34,142,30,34,30,2,25,True,False
34,158,30,34,30,2,25,True,False
34,175,30,34,30,2,25,True,False
34,188,30,34,30,2,25,True,False
34,209,30,34,30,2,25,True,False
34,230,30,34,30,2,25,True,False
34,247,30,34,30,2,25,True,False
34,262,30,34,30,2,25,True,False
34,274,30,34,30,2,25,True,False
34,284,30,34,30,2,25,True,False
34,295,30,34,30,2,25,True,False
34,306,30,34,30,2,25,True,False
34,315,30,34,30,2,25,True,False
34,323,30,34,30,2,25,True,False
34,332,30,34,30,2,25,True,False
34,340,30,34,30,2,25,True,False
34,352,30,34,30,2,25,True,False
34,362,30,34,30,2,25,True,False
34,376,30,34,30,2,25,True,False
34,388,30,34,30,2,25,True,False
34,411,30,34,30,2,25,True,False
34,420,30,34,30,2,25,True,False
34,427,30,34,30,2,25,True,False
34,435,30,34,30,2,25,True,False
