cell,feature,cell_parent_track_id,feature_parent_cell_id,feature_parent_track_id,track_child_cell_count,cell_child_feature_count,cell_starts_with_split,cell_ends_with_merge
28,96,25,28,25,2,19,False,True
28,108,25,28,25,2,19,False,True
28,120,25,28,25,2,19,False,True
28,134,25,28,25,2,19,False,True
28,148,25,28,25,2,19,False,True
28,165,25,28,25,2,19,False,True
28,176,25,28,25,2,19,False,True
28,191,25,28,25,2,19,False,True
28,211,25,28,25,2,19,False,True
28,232,25,28,25,2,19,False,True
28,249,25,28,25,2,19,False,True
28,264,25,28,25,2,19,False,True
28,276,25,28,25,2,19,False,True
28,287,25,28,25,2,19,False,True
28,298,25,28,25,2,19,False,True
28,318,25,28,25,2,19,False,True
28,328,25,28,25,2,19,False,True
28,347,25,28,25,2,19,False,True
28,358,25,28,25,2,19,False,True
53,348,25,53,25,2,2,True,False
53,359,25,53,25,2,2,True,False
