vector_id,pixel_x,pixel_y,latitude,longitude,magnitude,alpha_deg
0,230,2034,44.957733,11.343595,40.483929,99.14
1,695,2050,44.933424,12.038940,35.173656,96.22
2,1159,2069,44.904544,12.733587,31.216307,91.92
3,1623,2092,44.871102,13.427417,31.989384,88.23
4,2087,2117,44.833106,14.120313,32.444267,88.63
5,2550,2146,44.790567,14.812158,29.160364,86.29
6,251,1705,45.450165,11.375006,31.544535,94.28
7,720,1721,45.425611,12.076860,29.330536,89.53
8,1189,1740,45.396441,12.777996,29.883430,88.60
9,1657,1763,45.362662,13.478293,33.820076,87.45
10,2125,1789,45.324284,14.177628,27.875004,84.52
11,2592,1817,45.281318,14.875883,31.818371,79.78
12,272,1375,45.942910,11.407013,24.836712,106.08
13,746,1392,45.918109,12.115498,26.275015,98.82
14,1219,1411,45.888644,12.823245,27.996162,97.21
15,1692,1434,45.854524,13.530129,28.498135,92.71
16,2164,1460,45.815759,14.236024,29.530869,89.83
17,2636,1489,45.772360,14.940807,28.989809,80.37
18,294,1045,46.435935,11.439632,23.675919,114.38
19,772,1062,46.410882,12.154875,26.636127,106.12
20,1250,1082,46.381119,12.869359,28.105339,97.98
21,1727,1105,46.346655,13.582954,28.455513,92.07
22,2204,1131,46.307498,14.295531,30.966024,86.54
23,316,715,46.929205,11.472881,20.215172,116.18
24,799,732,46.903898,12.195012,22.037153,101.90
25,1282,752,46.873833,12.916361,26.389893,95.21
26,1763,776,46.839020,13.636795,30.848959,98.87
27,2245,802,46.799467,14.356183,30.699188,96.41
28,339,385,47.422685,11.506779,13.587513,97.15
29,827,402,47.397121,12.235931,16.834373,99.22
30,1314,423,47.366751,12.964278,23.384062,91.46
31,1800,446,47.331584,13.691683,23.718388,86.10
32,2286,473,47.291630,14.418012,26.421160,86.32
33,362,55,47.916342,11.541345,14.754511,88.24
34,854,72,47.890517,12.277655,17.235701,87.57
35,1346,93,47.859838,13.013137,21.600527,88.51
36,1838,117,47.824313,13.747649,28.849241,84.66
37,2328,144,47.783953,14.481052,23.645281,77.53
