vector_id,pixel_x,pixel_y,latitude,longitude,magnitude,alpha_deg
0,73,2326,44.521181,11.108828,15.380602,38.04
1,303,2333,44.510383,11.453787,17.977400,41.42
2,82,2161,44.767229,11.123243,16.205927,34.76
3,314,2169,44.756377,11.469798,16.027426,36.95
4,546,2177,44.744385,11.816203,17.854399,38.57
5,777,2185,44.731254,12.162444,17.313559,39.00
6,1009,2195,44.716986,12.508507,20.721607,43.08
7,1240,2205,44.701581,12.854377,20.961977,45.46
8,1471,2216,44.685040,13.200039,20.485418,46.40
9,1702,2228,44.667364,13.545479,21.210180,44.28
10,1933,2241,44.648555,13.890682,22.583591,43.49
11,2164,2254,44.628614,14.235633,24.023764,44.04
12,2395,2268,44.607542,14.580319,26.313795,46.51
13,2625,2283,44.585341,14.924725,30.411959,49.76
14,92,1997,45.013367,11.137794,16.907299,33.77
15,325,2004,45.002461,11.485958,16.258873,31.65
16,558,2012,44.990408,11.833971,14.963437,32.35
17,790,2021,44.977212,12.181818,16.569952,38.04
18,1023,2030,44.962872,12.529484,17.725473,39.89
19,1255,2041,44.947389,12.876954,21.276587,43.82
20,1488,2052,44.930765,13.224214,20.406193,45.15
21,1720,2064,44.913001,13.571248,20.424107,45.10
22,1952,2076,44.894098,13.918042,21.201645,44.91
23,2183,2090,44.874057,14.264581,21.543207,44.01
24,2415,2104,44.852880,14.610851,23.478029,45.34
25,2646,2119,44.830567,14.956837,26.369965,49.36
26,102,1832,45.259591,11.152480,17.747004,35.54
27,336,1839,45.248630,11.502269,15.876278,31.38
28,570,1847,45.236517,11.851905,14.852030,33.22
29,803,1856,45.223254,12.201373,15.414799,35.98
30,1037,1866,45.208842,12.550657,17.171810,39.04
31,1271,1876,45.193282,12.899742,18.867285,40.74
32,1504,1888,45.176574,13.248614,21.168375,43.70
33,1737,1899,45.158721,13.597258,20.199522,45.43
34,1970,1912,45.139723,13.945657,20.511353,47.84
35,2203,1926,45.119581,14.293799,22.005474,49.89
36,2436,1940,45.098298,14.641667,23.133953,49.61
37,2668,1955,45.075874,14.989247,24.178949,49.10
38,112,1667,45.505897,11.167304,19.266489,36.94
39,347,1675,45.494880,11.518734,16.763645,31.64
40,582,1683,45.482707,11.870008,15.833363,32.94
41,817,1692,45.469377,12.221111,16.503307,35.38
42,1051,1701,45.454893,12.572028,17.374823,37.84
43,1286,1712,45.439254,12.922744,17.187815,39.11
44,1520,1723,45.422463,13.273243,19.943291,41.57
45,1755,1735,45.404520,13.623511,21.454512,45.22
46,1989,1748,45.385426,13.973531,21.613007,46.70
47,2223,1761,45.365184,14.323289,23.186304,48.86
48,2456,1776,45.343794,14.672771,22.159563,48.60
49,122,1502,45.752281,11.182268,20.848471,41.19
50,358,1510,45.741208,11.535353,18.112944,33.32
