cell,feature,cell_parent_track_id,feature_parent_cell_id,feature_parent_track_id,track_child_cell_count,cell_child_feature_count,cell_starts_with_split,cell_ends_with_merge
2,2,2,2,2,3,3,False,True
2,8,2,2,2,3,3,False,True
2,17,2,2,2,3,3,False,True
8,26,2,8,2,3,3,True,True
8,28,2,8,2,3,3,True,True
8,32,2,8,2,3,3,True,True
9,31,2,9,2,3,22,True,False
9,35,2,9,2,3,22,True,False
9,39,2,9,2,3,22,True,False
9,45,2,9,2,3,22,True,False
9,48,2,9,2,3,22,True,False
9,53,2,9,2,3,22,True,False
9,64,2,9,2,3,22,True,False
9,74,2,9,2,3,22,True,False
9,83,2,9,2,3,22,True,False
9,93,2,9,2,3,22,True,False
9,111,2,9,2,3,22,True,False
9,124,2,9,2,3,22,True,False
9,136,2,9,2,3,22,True,False
9,146,2,9,2,3,22,True,False
9,154,2,9,2,3,22,True,False
9,164,2,9,2,3,22,True,False
9,177,2,9,2,3,22,True,False
9,186,2,9,2,3,22,True,False
9,195,2,9,2,3,22,True,False
9,201,2,9,2,3,22,True,False
9,208,2,9,2,3,22,True,False
9,217,2,9,2,3,22,True,False
