cell,feature,cell_parent_track_id,feature_parent_cell_id,feature_parent_track_id,track_child_cell_count,cell_child_feature_count,cell_starts_with_split,cell_ends_with_merge
31,138,29,31,29,1,13,False,False
31,148,29,31,29,1,13,False,False
31,159,29,31,29,1,13,False,False
31,171,29,31,29,1,13,False,False
31,183,29,31,29,1,13,False,False
31,190,29,31,29,1,13,False,False
31,198,29,31,29,1,13,False,False
31,203,29,31,29,1,13,False,False
31,210,29,31,29,1,13,False,False
31,221,29,31,29,1,13,False,False
31,227,29,31,29,1,13,False,False
31,232,29,31,29,1,13,False,False
31,236,29,31,29,1,13,False,False
