cell,feature,cell_parent_track_id,feature_parent_cell_id,feature_parent_track_id,track_child_cell_count,cell_child_feature_count,cell_starts_with_split,cell_ends_with_merge
19,60,17,19,17,1,11,False,False
19,70,17,19,17,1,11,False,False
19,79,17,19,17,1,11,False,False
19,88,17,19,17,1,11,False,False
19,104,17,19,17,1,11,False,False
19,117,17,19,17,1,11,False,False
19,131,17,19,17,1,11,False,False
19,141,17,19,17,1,11,False,False
19,150,17,19,17,1,11,False,False
19,161,17,19,17,1,11,False,False
19,173,17,19,17,1,11,False,False
