cell,feature,cell_parent_track_id,feature_parent_cell_id,feature_parent_track_id,track_child_cell_count,cell_child_feature_count,cell_starts_with_split,cell_ends_with_merge
21,96,19,21,19,1,16,False,False
21,113,19,21,19,1,16,False,False
21,127,19,21,19,1,16,False,False
21,137,19,21,19,1,16,False,False
21,149,19,21,19,1,16,False,False
21,158,19,21,19,1,16,False,False
21,169,19,21,19,1,16,False,False
21,181,19,21,19,1,16,False,False
21,189,19,21,19,1,16,False,False
21,197,19,21,19,1,16,False,False
21,204,19,21,19,1,16,False,False
21,212,19,21,19,1,16,False,False
21,218,19,21,19,1,16,False,False
21,226,19,21,19,1,16,False,False
21,239,19,21,19,1,16,False,False
21,255,19,21,19,1,16,False,False
