cell,feature,cell_parent_track_id,feature_parent_cell_id,feature_parent_track_id,track_child_cell_count,cell_child_feature_count,cell_starts_with_split,cell_ends_with_merge
6,6,6,6,6,1,17,False,False
6,11,6,6,6,1,17,False,False
6,14,6,6,6,1,17,False,False
6,19,6,6,6,1,17,False,False
6,22,6,6,6,1,17,False,False
6,24,6,6,6,1,17,False,False
6,25,6,6,6,1,17,False,False
6,27,6,6,6,1,17,False,False
6,29,6,6,6,1,17,False,False
6,34,6,6,6,1,17,False,False
6,38,6,6,6,1,17,False,False
6,43,6,6,6,1,17,False,False
6,47,6,6,6,1,17,False,False
6,50,6,6,6,1,17,False,False
6,57,6,6,6,1,17,False,False
6,66,6,6,6,1,17,False,False
6,76,6,6,6,1,17,False,False
