cell,feature,cell_parent_track_id,feature_parent_cell_id,feature_parent_track_id,track_child_cell_count,cell_child_feature_count,cell_starts_with_split,cell_ends_with_merge
39,237,37,39,37,3,15,False,True
39,242,37,39,37,3,15,False,True
39,253,37,39,37,3,15,False,True
39,262,37,39,37,3,15,False,True
39,271,37,39,37,3,15,False,True
39,279,37,39,37,3,15,False,True
39,287,37,39,37,3,15,False,True
39,291,37,39,37,3,15,False,True
39,297,37,39,37,3,15,False,True
39,301,37,39,37,3,15,False,True
39,306,37,39,37,3,15,False,True
39,310,37,39,37,3,15,False,True
39,318,37,39,37,3,15,False,True
39,321,37,39,37,3,15,False,True
39,323,37,39,37,3,15,False,True
58,333,37,58,37,3,3,True,True
58,339,37,58,37,3,3,True,True
58,347,37,58,37,3,3,True,True
59,330,37,59,37,3,3,True,False
59,345,37,59,37,3,3,True,False
59,356,37,59,37,3,3,True,False
