cell,feature,cell_parent_track_id,feature_parent_cell_id,feature_parent_track_id,track_child_cell_count,cell_child_feature_count,cell_starts_with_split,cell_ends_with_merge
12,36,10,12,10,1,21,False,False
12,41,10,12,10,1,21,False,False
12,54,10,12,10,1,21,False,False
12,65,10,12,10,1,21,False,False
12,75,10,12,10,1,21,False,False
12,84,10,12,10,1,21,False,False
12,95,10,12,10,1,21,False,False
12,112,10,12,10,1,21,False,False
12,126,10,12,10,1,21,False,False
12,147,10,12,10,1,21,False,False
12,157,10,12,10,1,21,False,False
12,168,10,12,10,1,21,False,False
12,180,10,12,10,1,21,False,False
12,188,10,12,10,1,21,False,False
12,202,10,12,10,1,21,False,False
12,209,10,12,10,1,21,False,False
12,219,10,12,10,1,21,False,False
12,228,10,12,10,1,21,False,False
12,234,10,12,10,1,21,False,False
12,245,10,12,10,1,21,False,False
12,254,10,12,10,1,21,False,False
