cell,feature,cell_parent_track_id,feature_parent_cell_id,feature_parent_track_id,track_child_cell_count,cell_child_feature_count,cell_starts_with_split,cell_ends_with_merge
16,52,14,16,14,1,22,False,False
16,63,14,16,14,1,22,False,False
16,73,14,16,14,1,22,False,False
16,82,14,16,14,1,22,False,False
16,90,14,16,14,1,22,False,False
16,107,14,16,14,1,22,False,False
16,120,14,16,14,1,22,False,False
16,133,14,16,14,1,22,False,False
16,143,14,16,14,1,22,False,False
16,152,14,16,14,1,22,False,False
16,162,14,16,14,1,22,False,False
16,174,14,16,14,1,22,False,False
16,184,14,16,14,1,22,False,False
16,193,14,16,14,1,22,False,False
16,199,14,16,14,1,22,False,False
16,206,14,16,14,1,22,False,False
16,215,14,16,14,1,22,False,False
16,225,14,16,14,1,22,False,False
16,231,14,16,14,1,22,False,False
16,250,14,16,14,1,22,False,False
16,269,14,16,14,1,22,False,False
16,281,14,16,14,1,22,False,False
