vector_id,pixel_x,pixel_y,latitude,longitude,magnitude,alpha_deg
0,0,992,36.504607,6.500736,26.387941,-15.76
1,52,991,36.512337,7.100364,25.177422,-18.94
2,104,991,36.516202,7.700108,25.211348,-20.61
3,155,991,36.516202,8.299891,23.367298,-20.67
4,207,991,36.512337,8.899635,23.198723,-21.53
5,259,992,36.504607,9.499263,23.658960,-22.68
6,51,949,36.994759,7.093092,25.107985,-16.72
7,103,949,36.998662,7.697684,24.995558,-17.44
8,156,949,36.998662,8.302315,23.435249,-17.13
9,208,949,36.994759,8.906907,22.251587,-18.94
10,260,950,36.986953,9.511380,22.221743,-21.00
11,312,951,36.975246,10.115655,23.113300,-21.67
12,364,952,36.959642,10.719655,23.498482,-21.94
13,416,954,36.940143,11.323300,23.659870,-26.83
14,468,956,36.916755,11.926512,24.922565,-32.46
15,520,958,36.889483,12.529213,26.333370,-37.67
16,572,961,36.858333,13.131326,25.532791,-40.57
17,624,964,36.823313,13.732773,24.503746,-41.05
18,676,967,36.784431,14.333479,23.115114,-39.27
19,728,971,36.741697,14.933367,21.505560,-37.50
20,780,975,36.695120,15.532361,21.378122,-37.57
21,831,980,36.644711,16.130388,20.472136,-37.18
22,883,984,36.590482,16.727372,19.556396,-37.11
23,934,989,36.532447,17.323242,20.797335,-38.41
24,51,908,37.478018,7.085702,26.406794,-14.09
25,103,907,37.481960,7.695220,25.437292,-14.77
26,156,907,37.481960,8.304779,23.060226,-14.96
27,208,908,37.478018,8.914297,21.123510,-16.58
28,261,908,37.470135,9.523694,21.460838,-18.28
29,314,909,37.458313,10.132888,22.607191,-20.47
30,366,911,37.442554,10.741800,23.451473,-24.26
31,419,912,37.422863,11.350348,25.046190,-25.82
32,471,914,37.399244,11.958453,25.392485,-32.44
33,524,917,37.371703,12.566034,25.749743,-39.11
34,576,919,37.340247,13.173013,25.058933,-40.18
35,628,923,37.304882,13.779310,24.067390,-40.40
36,681,926,37.265618,14.384847,22.521320,-36.32
37,733,930,37.222464,14.989545,21.312206,-34.67
38,785,934,37.175430,15.593329,20.057653,-34.51
