% format yyyy, mm, dd, h, location, humidity_percentage
humidity_percentage_at_9km(2019,11,1,23,"Palmanova",2).
humidity_percentage_at_9km(2019,11,1,23,"Gorizia",2).
humidity_percentage_at_9km(2019,11,1,23,"Lignano",2).
humidity_percentage_at_9km(2019,11,1,23,"Grado",2).
humidity_percentage_at_9km(2019,11,1,23,"Trieste",2).
humidity_percentage_at_9km(2019,11,2,0,"Sappada",95).
humidity_percentage_at_9km(2019,11,2,0,"Villa_santina",2).
humidity_percentage_at_9km(2019,11,2,0,"Pontebba",2).
humidity_percentage_at_9km(2019,11,2,0,"Tarvisio",2).
humidity_percentage_at_9km(2019,11,2,0,"Forni",2).
humidity_percentage_at_9km(2019,11,2,0,"Stolvizza",2).
humidity_percentage_at_9km(2019,11,2,0,"Barcis",2).
humidity_percentage_at_9km(2019,11,2,0,"Gemona",2).
humidity_percentage_at_9km(2019,11,2,0,"Spilinbergo",2).
humidity_percentage_at_9km(2019,11,2,0,"Udine",2).
humidity_percentage_at_9km(2019,11,2,0,"Cividale",2).
humidity_percentage_at_9km(2019,11,2,0,"Pordenone",2).
humidity_percentage_at_9km(2019,11,2,0,"Codroipo",2).
humidity_percentage_at_9km(2019,11,2,0,"Rivignano",2).
humidity_percentage_at_9km(2019,11,2,0,"Palmanova",2).
humidity_percentage_at_9km(2019,11,2,0,"Gorizia",2).
humidity_percentage_at_9km(2019,11,2,0,"Lignano",2).
humidity_percentage_at_9km(2019,11,2,0,"Grado",2).
humidity_percentage_at_9km(2019,11,2,0,"Trieste",2).
humidity_percentage_at_9km(2019,11,2,1,"Sappada",2).
humidity_percentage_at_9km(2019,11,2,1,"Villa_santina",2).
humidity_percentage_at_9km(2019,11,2,1,"Pontebba",2).
humidity_percentage_at_9km(2019,11,2,1,"Tarvisio",2).
humidity_percentage_at_9km(2019,11,2,1,"Forni",2).
humidity_percentage_at_9km(2019,11,2,1,"Stolvizza",2).
humidity_percentage_at_9km(2019,11,2,1,"Barcis",2).
humidity_percentage_at_9km(2019,11,2,1,"Gemona",2).
humidity_percentage_at_9km(2019,11,2,1,"Spilinbergo",2).
humidity_percentage_at_9km(2019,11,2,1,"Udine",2).
humidity_percentage_at_9km(2019,11,2,1,"Cividale",2).
humidity_percentage_at_9km(2019,11,2,1,"Pordenone",2).
humidity_percentage_at_9km(2019,11,2,1,"Codroipo",2).
humidity_percentage_at_9km(2019,11,2,1,"Rivignano",2).
humidity_percentage_at_9km(2019,11,2,1,"Palmanova",2).
humidity_percentage_at_9km(2019,11,2,1,"Gorizia",2).
humidity_percentage_at_9km(2019,11,2,1,"Lignano",2).
humidity_percentage_at_9km(2019,11,2,1,"Grado",2).
humidity_percentage_at_9km(2019,11,2,1,"Trieste",2).
humidity_percentage_at_9km(2019,11,2,2,"Sappada",2).
humidity_percentage_at_9km(2019,11,2,2,"Villa_santina",2).
humidity_percentage_at_9km(2019,11,2,2,"Pontebba",2).
humidity_percentage_at_9km(2019,11,2,2,"Tarvisio",2).
humidity_percentage_at_9km(2019,11,2,2,"Forni",2).
humidity_percentage_at_9km(2019,11,2,2,"Stolvizza",2).
humidity_percentage_at_9km(2019,11,2,2,"Barcis",2).
humidity_percentage_at_9km(2019,11,2,2,"Gemona",2).
humidity_percentage_at_9km(2019,11,2,2,"Spilinbergo",2).
humidity_percentage_at_9km(2019,11,2,2,"Udine",2).
humidity_percentage_at_9km(2019,11,2,2,"Cividale",2).
humidity_percentage_at_9km(2019,11,2,2,"Pordenone",2).
humidity_percentage_at_9km(2019,11,2,2,"Codroipo",2).
humidity_percentage_at_9km(2019,11,2,2,"Rivignano",2).
humidity_percentage_at_9km(2019,11,2,2,"Palmanova",2).
humidity_percentage_at_9km(2019,11,2,2,"Gorizia",2).
humidity_percentage_at_9km(2019,11,2,2,"Lignano",2).
humidity_percentage_at_9km(2019,11,2,2,"Grado",2).
humidity_percentage_at_9km(2019,11,2,2,"Trieste",2).
humidity_percentage_at_9km(2019,11,2,3,"Sappada",2).
humidity_percentage_at_9km(2019,11,2,3,"Villa_santina",2).
humidity_percentage_at_9km(2019,11,2,3,"Pontebba",2).
humidity_percentage_at_9km(2019,11,2,3,"Tarvisio",2).
humidity_percentage_at_9km(2019,11,2,3,"Forni",2).
humidity_percentage_at_9km(2019,11,2,3,"Stolvizza",2).
humidity_percentage_at_9km(2019,11,2,3,"Barcis",2).
humidity_percentage_at_9km(2019,11,2,3,"Gemona",2).
humidity_percentage_at_9km(2019,11,2,3,"Spilinbergo",2).
humidity_percentage_at_9km(2019,11,2,3,"Udine",95).
humidity_percentage_at_9km(2019,11,2,3,"Cividale",95).
humidity_percentage_at_9km(2019,11,2,3,"Pordenone",2).
humidity_percentage_at_9km(2019,11,2,3,"Codroipo",95).
humidity_percentage_at_9km(2019,11,2,3,"Rivignano",95).
humidity_percentage_at_9km(2019,11,2,3,"Palmanova",95).
humidity_percentage_at_9km(2019,11,2,3,"Gorizia",2).
humidity_percentage_at_9km(2019,11,2,3,"Lignano",2).
humidity_percentage_at_9km(2019,11,2,3,"Grado",2).
humidity_percentage_at_9km(2019,11,2,3,"Trieste",2).
humidity_percentage_at_9km(2019,11,2,4,"Sappada",2).
humidity_percentage_at_9km(2019,11,2,4,"Villa_santina",2).
humidity_percentage_at_9km(2019,11,2,4,"Pontebba",2).
humidity_percentage_at_9km(2019,11,2,4,"Tarvisio",2).
humidity_percentage_at_9km(2019,11,2,4,"Forni",2).
humidity_percentage_at_9km(2019,11,2,4,"Stolvizza",2).
humidity_percentage_at_9km(2019,11,2,4,"Barcis",2).
humidity_percentage_at_9km(2019,11,2,4,"Gemona",2).
humidity_percentage_at_9km(2019,11,2,4,"Spilinbergo",2).
humidity_percentage_at_9km(2019,11,2,4,"Udine",2).
humidity_percentage_at_9km(2019,11,2,4,"Cividale",2).
humidity_percentage_at_9km(2019,11,2,4,"Pordenone",2).
humidity_percentage_at_9km(2019,11,2,4,"Codroipo",2).
humidity_percentage_at_9km(2019,11,2,4,"Rivignano",2).
humidity_percentage_at_9km(2019,11,2,4,"Palmanova",2).
humidity_percentage_at_9km(2019,11,2,4,"Gorizia",2).
humidity_percentage_at_9km(2019,11,2,4,"Lignano",2).
humidity_percentage_at_9km(2019,11,2,4,"Grado",2).
humidity_percentage_at_9km(2019,11,2,4,"Trieste",2).
humidity_percentage_at_9km(2019,11,2,5,"Sappada",2).
humidity_percentage_at_9km(2019,11,2,5,"Villa_santina",2).
humidity_percentage_at_9km(2019,11,2,5,"Pontebba",2).
humidity_percentage_at_9km(2019,11,2,5,"Tarvisio",2).
humidity_percentage_at_9km(2019,11,2,5,"Forni",2).
humidity_percentage_at_9km(2019,11,2,5,"Stolvizza",2).
humidity_percentage_at_9km(2019,11,2,5,"Barcis",2).
humidity_percentage_at_9km(2019,11,2,5,"Gemona",2).
humidity_percentage_at_9km(2019,11,2,5,"Spilinbergo",2).
humidity_percentage_at_9km(2019,11,2,5,"Udine",2).
humidity_percentage_at_9km(2019,11,2,5,"Cividale",2).
humidity_percentage_at_9km(2019,11,2,5,"Pordenone",2).
humidity_percentage_at_9km(2019,11,2,5,"Codroipo",2).
humidity_percentage_at_9km(2019,11,2,5,"Rivignano",2).
humidity_percentage_at_9km(2019,11,2,5,"Palmanova",2).
humidity_percentage_at_9km(2019,11,2,5,"Gorizia",2).
humidity_percentage_at_9km(2019,11,2,5,"Lignano",2).
humidity_percentage_at_9km(2019,11,2,5,"Grado",2).
humidity_percentage_at_9km(2019,11,2,5,"Trieste",2).
humidity_percentage_at_9km(2019,11,2,6,"Sappada",56).
humidity_percentage_at_9km(2019,11,2,6,"Villa_santina",58).
humidity_percentage_at_9km(2019,11,2,6,"Pontebba",95).
humidity_percentage_at_9km(2019,11,2,6,"Tarvisio",2).
humidity_percentage_at_9km(2019,11,2,6,"Forni",41).
humidity_percentage_at_9km(2019,11,2,6,"Stolvizza",2).
humidity_percentage_at_9km(2019,11,2,6,"Barcis",58).
humidity_percentage_at_9km(2019,11,2,6,"Gemona",95).
humidity_percentage_at_9km(2019,11,2,6,"Spilinbergo",2).
humidity_percentage_at_9km(2019,11,2,6,"Udine",2).
humidity_percentage_at_9km(2019,11,2,6,"Cividale",2).
humidity_percentage_at_9km(2019,11,2,6,"Pordenone",2).
humidity_percentage_at_9km(2019,11,2,6,"Codroipo",95).
humidity_percentage_at_9km(2019,11,2,6,"Rivignano",95).
humidity_percentage_at_9km(2019,11,2,6,"Palmanova",95).
humidity_percentage_at_9km(2019,11,2,6,"Gorizia",2).
humidity_percentage_at_9km(2019,11,2,6,"Lignano",95).
humidity_percentage_at_9km(2019,11,2,6,"Grado",2).
humidity_percentage_at_9km(2019,11,2,6,"Trieste",2).
humidity_percentage_at_9km(2019,11,2,7,"Sappada",47).
humidity_percentage_at_9km(2019,11,2,7,"Villa_santina",40).
humidity_percentage_at_9km(2019,11,2,7,"Pontebba",28).
humidity_percentage_at_9km(2019,11,2,7,"Tarvisio",47).
humidity_percentage_at_9km(2019,11,2,7,"Forni",32).
humidity_percentage_at_9km(2019,11,2,7,"Stolvizza",56).
humidity_percentage_at_9km(2019,11,2,7,"Barcis",56).
humidity_percentage_at_9km(2019,11,2,7,"Gemona",58).
humidity_percentage_at_9km(2019,11,2,7,"Spilinbergo",2).
humidity_percentage_at_9km(2019,11,2,7,"Udine",95).
humidity_percentage_at_9km(2019,11,2,7,"Cividale",95).
humidity_percentage_at_9km(2019,11,2,7,"Pordenone",95).
humidity_percentage_at_9km(2019,11,2,7,"Codroipo",95).
humidity_percentage_at_9km(2019,11,2,7,"Rivignano",95).
humidity_percentage_at_9km(2019,11,2,7,"Palmanova",95).
humidity_percentage_at_9km(2019,11,2,7,"Gorizia",95).
humidity_percentage_at_9km(2019,11,2,7,"Lignano",95).
humidity_percentage_at_9km(2019,11,2,7,"Grado",95).
humidity_percentage_at_9km(2019,11,2,7,"Trieste",2).
humidity_percentage_at_9km(2019,11,2,8,"Sappada",95).
humidity_percentage_at_9km(2019,11,2,8,"Villa_santina",95).
humidity_percentage_at_9km(2019,11,2,8,"Pontebba",95).
humidity_percentage_at_9km(2019,11,2,8,"Tarvisio",2).
humidity_percentage_at_9km(2019,11,2,8,"Forni",95).
humidity_percentage_at_9km(2019,11,2,8,"Stolvizza",2).
humidity_percentage_at_9km(2019,11,2,8,"Barcis",2).
humidity_percentage_at_9km(2019,11,2,8,"Gemona",2).
humidity_percentage_at_9km(2019,11,2,8,"Spilinbergo",2).
humidity_percentage_at_9km(2019,11,2,8,"Udine",2).
humidity_percentage_at_9km(2019,11,2,8,"Cividale",2).
humidity_percentage_at_9km(2019,11,2,8,"Pordenone",2).
humidity_percentage_at_9km(2019,11,2,8,"Codroipo",2).
humidity_percentage_at_9km(2019,11,2,8,"Rivignano",2).
humidity_percentage_at_9km(2019,11,2,8,"Palmanova",2).
humidity_percentage_at_9km(2019,11,2,8,"Gorizia",2).
humidity_percentage_at_9km(2019,11,2,8,"Lignano",2).
humidity_percentage_at_9km(2019,11,2,8,"Grado",2).
humidity_percentage_at_9km(2019,11,2,8,"Trieste",2).
humidity_percentage_at_9km(2019,11,2,9,"Sappada",95).
humidity_percentage_at_9km(2019,11,2,9,"Villa_santina",95).
humidity_percentage_at_9km(2019,11,2,9,"Pontebba",2).
humidity_percentage_at_9km(2019,11,2,9,"Tarvisio",2).
humidity_percentage_at_9km(2019,11,2,9,"Forni",95).
humidity_percentage_at_9km(2019,11,2,9,"Stolvizza",2).
humidity_percentage_at_9km(2019,11,2,9,"Barcis",95).
humidity_percentage_at_9km(2019,11,2,9,"Gemona",2).
humidity_percentage_at_9km(2019,11,2,9,"Spilinbergo",2).
humidity_percentage_at_9km(2019,11,2,9,"Udine",2).
humidity_percentage_at_9km(2019,11,2,9,"Cividale",2).
humidity_percentage_at_9km(2019,11,2,9,"Pordenone",2).
humidity_percentage_at_9km(2019,11,2,9,"Codroipo",2).
humidity_percentage_at_9km(2019,11,2,9,"Rivignano",2).
humidity_percentage_at_9km(2019,11,2,9,"Palmanova",2).
humidity_percentage_at_9km(2019,11,2,9,"Gorizia",2).
humidity_percentage_at_9km(2019,11,2,9,"Lignano",95).
humidity_percentage_at_9km(2019,11,2,9,"Grado",2).
humidity_percentage_at_9km(2019,11,2,9,"Trieste",2).
humidity_percentage_at_9km(2019,11,2,10,"Sappada",2).
humidity_percentage_at_9km(2019,11,2,10,"Villa_santina",95).
humidity_percentage_at_9km(2019,11,2,10,"Pontebba",95).
humidity_percentage_at_9km(2019,11,2,10,"Tarvisio",2).
humidity_percentage_at_9km(2019,11,2,10,"Forni",2).
humidity_percentage_at_9km(2019,11,2,10,"Stolvizza",95).
humidity_percentage_at_9km(2019,11,2,10,"Barcis",95).
humidity_percentage_at_9km(2019,11,2,10,"Gemona",95).
humidity_percentage_at_9km(2019,11,2,10,"Spilinbergo",95).
humidity_percentage_at_9km(2019,11,2,10,"Udine",95).
humidity_percentage_at_9km(2019,11,2,10,"Cividale",95).
humidity_percentage_at_9km(2019,11,2,10,"Pordenone",58).
humidity_percentage_at_9km(2019,11,2,10,"Codroipo",58).
humidity_percentage_at_9km(2019,11,2,10,"Rivignano",58).
humidity_percentage_at_9km(2019,11,2,10,"Palmanova",95).
humidity_percentage_at_9km(2019,11,2,10,"Gorizia",95).
humidity_percentage_at_9km(2019,11,2,10,"Lignano",2).
humidity_percentage_at_9km(2019,11,2,10,"Grado",95).
humidity_percentage_at_9km(2019,11,2,10,"Trieste",2).
humidity_percentage_at_9km(2019,11,2,11,"Sappada",95).
humidity_percentage_at_9km(2019,11,2,11,"Villa_santina",95).
humidity_percentage_at_9km(2019,11,2,11,"Pontebba",95).
humidity_percentage_at_9km(2019,11,2,11,"Tarvisio",2).
humidity_percentage_at_9km(2019,11,2,11,"Forni",95).
humidity_percentage_at_9km(2019,11,2,11,"Stolvizza",95).
humidity_percentage_at_9km(2019,11,2,11,"Barcis",95).
humidity_percentage_at_9km(2019,11,2,11,"Gemona",95).
humidity_percentage_at_9km(2019,11,2,11,"Spilinbergo",95).
humidity_percentage_at_9km(2019,11,2,11,"Udine",95).
humidity_percentage_at_9km(2019,11,2,11,"Cividale",2).
humidity_percentage_at_9km(2019,11,2,11,"Pordenone",95).
humidity_percentage_at_9km(2019,11,2,11,"Codroipo",95).
humidity_percentage_at_9km(2019,11,2,11,"Rivignano",58).
humidity_percentage_at_9km(2019,11,2,11,"Palmanova",75).
humidity_percentage_at_9km(2019,11,2,11,"Gorizia",58).
humidity_percentage_at_9km(2019,11,2,11,"Lignano",58).
humidity_percentage_at_9km(2019,11,2,11,"Grado",95).
humidity_percentage_at_9km(2019,11,2,11,"Trieste",2).
humidity_percentage_at_9km(2019,11,2,12,"Sappada",95).
humidity_percentage_at_9km(2019,11,2,12,"Villa_santina",95).
humidity_percentage_at_9km(2019,11,2,12,"Pontebba",95).
humidity_percentage_at_9km(2019,11,2,12,"Tarvisio",95).
humidity_percentage_at_9km(2019,11,2,12,"Forni",95).
humidity_percentage_at_9km(2019,11,2,12,"Stolvizza",95).
humidity_percentage_at_9km(2019,11,2,12,"Barcis",58).
humidity_percentage_at_9km(2019,11,2,12,"Gemona",95).
humidity_percentage_at_9km(2019,11,2,12,"Spilinbergo",58).
humidity_percentage_at_9km(2019,11,2,12,"Udine",58).
humidity_percentage_at_9km(2019,11,2,12,"Cividale",75).
humidity_percentage_at_9km(2019,11,2,12,"Pordenone",41).
humidity_percentage_at_9km(2019,11,2,12,"Codroipo",58).
humidity_percentage_at_9km(2019,11,2,12,"Rivignano",56).
humidity_percentage_at_9km(2019,11,2,12,"Palmanova",58).
humidity_percentage_at_9km(2019,11,2,12,"Gorizia",58).
humidity_percentage_at_9km(2019,11,2,12,"Lignano",41).
humidity_percentage_at_9km(2019,11,2,12,"Grado",47).
humidity_percentage_at_9km(2019,11,2,12,"Trieste",95).
humidity_percentage_at_9km(2019,11,2,13,"Sappada",47).
humidity_percentage_at_9km(2019,11,2,13,"Villa_santina",58).
humidity_percentage_at_9km(2019,11,2,13,"Pontebba",58).
humidity_percentage_at_9km(2019,11,2,13,"Tarvisio",56).
humidity_percentage_at_9km(2019,11,2,13,"Forni",41).
humidity_percentage_at_9km(2019,11,2,13,"Stolvizza",58).
humidity_percentage_at_9km(2019,11,2,13,"Barcis",41).
humidity_percentage_at_9km(2019,11,2,13,"Gemona",58).
humidity_percentage_at_9km(2019,11,2,13,"Spilinbergo",56).
humidity_percentage_at_9km(2019,11,2,13,"Udine",58).
humidity_percentage_at_9km(2019,11,2,13,"Cividale",58).
humidity_percentage_at_9km(2019,11,2,13,"Pordenone",47).
humidity_percentage_at_9km(2019,11,2,13,"Codroipo",58).
humidity_percentage_at_9km(2019,11,2,13,"Rivignano",58).
humidity_percentage_at_9km(2019,11,2,13,"Palmanova",58).
humidity_percentage_at_9km(2019,11,2,13,"Gorizia",58).
humidity_percentage_at_9km(2019,11,2,13,"Lignano",58).
humidity_percentage_at_9km(2019,11,2,13,"Grado",58).
humidity_percentage_at_9km(2019,11,2,13,"Trieste",95).
humidity_percentage_at_9km(2019,11,2,14,"Sappada",75).
humidity_percentage_at_9km(2019,11,2,14,"Villa_santina",56).
humidity_percentage_at_9km(2019,11,2,14,"Pontebba",40).
humidity_percentage_at_9km(2019,11,2,14,"Tarvisio",47).
humidity_percentage_at_9km(2019,11,2,14,"Forni",58).
humidity_percentage_at_9km(2019,11,2,14,"Stolvizza",32).
humidity_percentage_at_9km(2019,11,2,14,"Barcis",58).
humidity_percentage_at_9km(2019,11,2,14,"Gemona",40).
humidity_percentage_at_9km(2019,11,2,14,"Spilinbergo",41).
humidity_percentage_at_9km(2019,11,2,14,"Udine",41).
humidity_percentage_at_9km(2019,11,2,14,"Cividale",56).
humidity_percentage_at_9km(2019,11,2,14,"Pordenone",41).
humidity_percentage_at_9km(2019,11,2,14,"Codroipo",40).
humidity_percentage_at_9km(2019,11,2,14,"Rivignano",47).
humidity_percentage_at_9km(2019,11,2,14,"Palmanova",56).
humidity_percentage_at_9km(2019,11,2,14,"Gorizia",58).
humidity_percentage_at_9km(2019,11,2,14,"Lignano",41).
humidity_percentage_at_9km(2019,11,2,14,"Grado",41).
humidity_percentage_at_9km(2019,11,2,14,"Trieste",58).
humidity_percentage_at_9km(2019,11,2,15,"Sappada",75).
humidity_percentage_at_9km(2019,11,2,15,"Villa_santina",58).
humidity_percentage_at_9km(2019,11,2,15,"Pontebba",58).
humidity_percentage_at_9km(2019,11,2,15,"Tarvisio",47).
humidity_percentage_at_9km(2019,11,2,15,"Forni",75).
humidity_percentage_at_9km(2019,11,2,15,"Stolvizza",47).
humidity_percentage_at_9km(2019,11,2,15,"Barcis",58).
humidity_percentage_at_9km(2019,11,2,15,"Gemona",58).
humidity_percentage_at_9km(2019,11,2,15,"Spilinbergo",58).
humidity_percentage_at_9km(2019,11,2,15,"Udine",41).
humidity_percentage_at_9km(2019,11,2,15,"Cividale",41).
humidity_percentage_at_9km(2019,11,2,15,"Pordenone",58).
humidity_percentage_at_9km(2019,11,2,15,"Codroipo",47).
humidity_percentage_at_9km(2019,11,2,15,"Rivignano",40).
humidity_percentage_at_9km(2019,11,2,15,"Palmanova",41).
humidity_percentage_at_9km(2019,11,2,15,"Gorizia",41).
humidity_percentage_at_9km(2019,11,2,15,"Lignano",41).
humidity_percentage_at_9km(2019,11,2,15,"Grado",47).
humidity_percentage_at_9km(2019,11,2,15,"Trieste",75).
humidity_percentage_at_9km(2019,11,2,16,"Sappada",58).
humidity_percentage_at_9km(2019,11,2,16,"Villa_santina",75).
humidity_percentage_at_9km(2019,11,2,16,"Pontebba",58).
humidity_percentage_at_9km(2019,11,2,16,"Tarvisio",58).
humidity_percentage_at_9km(2019,11,2,16,"Forni",58).
humidity_percentage_at_9km(2019,11,2,16,"Stolvizza",58).
humidity_percentage_at_9km(2019,11,2,16,"Barcis",75).
humidity_percentage_at_9km(2019,11,2,16,"Gemona",58).
humidity_percentage_at_9km(2019,11,2,16,"Spilinbergo",58).
humidity_percentage_at_9km(2019,11,2,16,"Udine",56).
humidity_percentage_at_9km(2019,11,2,16,"Cividale",47).
humidity_percentage_at_9km(2019,11,2,16,"Pordenone",58).
humidity_percentage_at_9km(2019,11,2,16,"Codroipo",58).
humidity_percentage_at_9km(2019,11,2,16,"Rivignano",47).
humidity_percentage_at_9km(2019,11,2,16,"Palmanova",38).
humidity_percentage_at_9km(2019,11,2,16,"Gorizia",40).
humidity_percentage_at_9km(2019,11,2,16,"Lignano",28).
humidity_percentage_at_9km(2019,11,2,16,"Grado",41).
humidity_percentage_at_9km(2019,11,2,16,"Trieste",58).
humidity_percentage_at_9km(2019,11,2,17,"Sappada",56).
humidity_percentage_at_9km(2019,11,2,17,"Villa_santina",58).
humidity_percentage_at_9km(2019,11,2,17,"Pontebba",95).
humidity_percentage_at_9km(2019,11,2,17,"Tarvisio",95).
humidity_percentage_at_9km(2019,11,2,17,"Forni",47).
humidity_percentage_at_9km(2019,11,2,17,"Stolvizza",95).
humidity_percentage_at_9km(2019,11,2,17,"Barcis",47).
humidity_percentage_at_9km(2019,11,2,17,"Gemona",75).
humidity_percentage_at_9km(2019,11,2,17,"Spilinbergo",58).
humidity_percentage_at_9km(2019,11,2,17,"Udine",95).
humidity_percentage_at_9km(2019,11,2,17,"Cividale",58).
humidity_percentage_at_9km(2019,11,2,17,"Pordenone",56).
humidity_percentage_at_9km(2019,11,2,17,"Codroipo",75).
humidity_percentage_at_9km(2019,11,2,17,"Rivignano",75).
humidity_percentage_at_9km(2019,11,2,17,"Palmanova",58).
humidity_percentage_at_9km(2019,11,2,17,"Gorizia",32).
humidity_percentage_at_9km(2019,11,2,17,"Lignano",58).
humidity_percentage_at_9km(2019,11,2,17,"Grado",41).
humidity_percentage_at_9km(2019,11,2,17,"Trieste",58).
humidity_percentage_at_9km(2019,11,2,18,"Sappada",2).
humidity_percentage_at_9km(2019,11,2,18,"Villa_santina",95).
humidity_percentage_at_9km(2019,11,2,18,"Pontebba",75).
humidity_percentage_at_9km(2019,11,2,18,"Tarvisio",58).
humidity_percentage_at_9km(2019,11,2,18,"Forni",2).
humidity_percentage_at_9km(2019,11,2,18,"Stolvizza",58).
humidity_percentage_at_9km(2019,11,2,18,"Barcis",2).
humidity_percentage_at_9km(2019,11,2,18,"Gemona",95).
humidity_percentage_at_9km(2019,11,2,18,"Spilinbergo",95).
humidity_percentage_at_9km(2019,11,2,18,"Udine",58).
humidity_percentage_at_9km(2019,11,2,18,"Cividale",56).
humidity_percentage_at_9km(2019,11,2,18,"Pordenone",95).
humidity_percentage_at_9km(2019,11,2,18,"Codroipo",75).
humidity_percentage_at_9km(2019,11,2,18,"Rivignano",58).
humidity_percentage_at_9km(2019,11,2,18,"Palmanova",47).
humidity_percentage_at_9km(2019,11,2,18,"Gorizia",47).
humidity_percentage_at_9km(2019,11,2,18,"Lignano",47).
humidity_percentage_at_9km(2019,11,2,18,"Grado",47).
humidity_percentage_at_9km(2019,11,2,18,"Trieste",40).
humidity_percentage_at_9km(2019,11,2,19,"Sappada",95).
humidity_percentage_at_9km(2019,11,2,19,"Villa_santina",95).
humidity_percentage_at_9km(2019,11,2,19,"Pontebba",75).
humidity_percentage_at_9km(2019,11,2,19,"Tarvisio",95).
humidity_percentage_at_9km(2019,11,2,19,"Forni",2).
humidity_percentage_at_9km(2019,11,2,19,"Stolvizza",95).
humidity_percentage_at_9km(2019,11,2,19,"Barcis",2).
humidity_percentage_at_9km(2019,11,2,19,"Gemona",95).
humidity_percentage_at_9km(2019,11,2,19,"Spilinbergo",2).
humidity_percentage_at_9km(2019,11,2,19,"Udine",95).
humidity_percentage_at_9km(2019,11,2,19,"Cividale",95).
humidity_percentage_at_9km(2019,11,2,19,"Pordenone",2).
humidity_percentage_at_9km(2019,11,2,19,"Codroipo",95).
humidity_percentage_at_9km(2019,11,2,19,"Rivignano",95).
humidity_percentage_at_9km(2019,11,2,19,"Palmanova",95).
humidity_percentage_at_9km(2019,11,2,19,"Gorizia",2).
humidity_percentage_at_9km(2019,11,2,19,"Lignano",95).
humidity_percentage_at_9km(2019,11,2,19,"Grado",2).
humidity_percentage_at_9km(2019,11,2,19,"Trieste",2).
humidity_percentage_at_9km(2019,11,2,20,"Sappada",2).
humidity_percentage_at_9km(2019,11,2,20,"Villa_santina",2).
humidity_percentage_at_9km(2019,11,2,20,"Pontebba",2).
humidity_percentage_at_9km(2019,11,2,20,"Tarvisio",95).
humidity_percentage_at_9km(2019,11,2,20,"Forni",2).
humidity_percentage_at_9km(2019,11,2,20,"Stolvizza",2).
humidity_percentage_at_9km(2019,11,2,20,"Barcis",2).
humidity_percentage_at_9km(2019,11,2,20,"Gemona",2).
humidity_percentage_at_9km(2019,11,2,20,"Spilinbergo",2).
humidity_percentage_at_9km(2019,11,2,20,"Udine",2).
humidity_percentage_at_9km(2019,11,2,20,"Cividale",2).
humidity_percentage_at_9km(2019,11,2,20,"Pordenone",2).
humidity_percentage_at_9km(2019,11,2,20,"Codroipo",2).
humidity_percentage_at_9km(2019,11,2,20,"Rivignano",2).
humidity_percentage_at_9km(2019,11,2,20,"Palmanova",2).
humidity_percentage_at_9km(2019,11,2,20,"Gorizia",95).
humidity_percentage_at_9km(2019,11,2,20,"Lignano",2).
humidity_percentage_at_9km(2019,11,2,20,"Grado",2).
humidity_percentage_at_9km(2019,11,2,20,"Trieste",95).
humidity_percentage_at_9km(2019,11,2,21,"Sappada",2).
humidity_percentage_at_9km(2019,11,2,21,"Villa_santina",2).
humidity_percentage_at_9km(2019,11,2,21,"Pontebba",2).
humidity_percentage_at_9km(2019,11,2,21,"Tarvisio",2).
humidity_percentage_at_9km(2019,11,2,21,"Forni",2).
humidity_percentage_at_9km(2019,11,2,21,"Stolvizza",2).
humidity_percentage_at_9km(2019,11,2,21,"Barcis",2).
humidity_percentage_at_9km(2019,11,2,21,"Gemona",2).
humidity_percentage_at_9km(2019,11,2,21,"Spilinbergo",2).
humidity_percentage_at_9km(2019,11,2,21,"Udine",2).
humidity_percentage_at_9km(2019,11,2,21,"Cividale",2).
humidity_percentage_at_9km(2019,11,2,21,"Pordenone",2).
humidity_percentage_at_9km(2019,11,2,21,"Codroipo",2).
humidity_percentage_at_9km(2019,11,2,21,"Rivignano",2).
humidity_percentage_at_9km(2019,11,2,21,"Palmanova",2).
humidity_percentage_at_9km(2019,11,2,21,"Gorizia",2).
humidity_percentage_at_9km(2019,11,2,21,"Lignano",2).
humidity_percentage_at_9km(2019,11,2,21,"Grado",2).
humidity_percentage_at_9km(2019,11,2,21,"Trieste",2).
humidity_percentage_at_9km(2019,11,2,22,"Sappada",2).
humidity_percentage_at_9km(2019,11,2,22,"Villa_santina",2).
humidity_percentage_at_9km(2019,11,2,22,"Pontebba",2).
humidity_percentage_at_9km(2019,11,2,22,"Tarvisio",2).
humidity_percentage_at_9km(2019,11,2,22,"Forni",2).
humidity_percentage_at_9km(2019,11,2,22,"Stolvizza",2).
humidity_percentage_at_9km(2019,11,2,22,"Barcis",2).
humidity_percentage_at_9km(2019,11,2,22,"Gemona",2).
humidity_percentage_at_9km(2019,11,2,22,"Spilinbergo",2).
humidity_percentage_at_9km(2019,11,2,22,"Udine",2).
humidity_percentage_at_9km(2019,11,2,22,"Cividale",2).
humidity_percentage_at_9km(2019,11,2,22,"Pordenone",2).
humidity_percentage_at_9km(2019,11,2,22,"Codroipo",2).
humidity_percentage_at_9km(2019,11,2,22,"Rivignano",2).
humidity_percentage_at_9km(2019,11,2,22,"Palmanova",2).
humidity_percentage_at_9km(2019,11,2,22,"Gorizia",2).
humidity_percentage_at_9km(2019,11,2,22,"Lignano",2).
humidity_percentage_at_9km(2019,11,2,22,"Grado",2).
