cell,feature,cell_parent_track_id,feature_parent_cell_id,feature_parent_track_id,track_child_cell_count,cell_child_feature_count,cell_starts_with_split,cell_ends_with_merge
49,342,42,49,42,1,18,False,False
49,354,42,49,42,1,18,False,False
49,365,42,49,42,1,18,False,False
49,377,42,49,42,1,18,False,False
49,390,42,49,42,1,18,False,False
49,405,42,49,42,1,18,False,False
49,415,42,49,42,1,18,False,False
49,427,42,49,42,1,18,False,False
49,438,42,49,42,1,18,False,False
49,460,42,49,42,1,18,False,False
49,473,42,49,42,1,18,False,False
49,484,42,49,42,1,18,False,False
49,496,42,49,42,1,18,False,False
49,507,42,49,42,1,18,False,False
49,515,42,49,42,1,18,False,False
49,522,42,49,42,1,18,False,False
49,531,42,49,42,1,18,False,False
49,537,42,49,42,1,18,False,False
