cell,feature,cell_parent_track_id,feature_parent_cell_id,feature_parent_track_id,track_child_cell_count,cell_child_feature_count,cell_starts_with_split,cell_ends_with_merge
51,346,44,51,44,2,18,False,True
51,356,44,51,44,2,18,False,True
51,369,44,51,44,2,18,False,True
51,384,44,51,44,2,18,False,True
51,397,44,51,44,2,18,False,True
51,434,44,51,44,2,18,False,True
51,456,44,51,44,2,18,False,True
51,468,44,51,44,2,18,False,True
51,478,44,51,44,2,18,False,True
51,488,44,51,44,2,18,False,True
51,511,44,51,44,2,18,False,True
51,517,44,51,44,2,18,False,True
51,525,44,51,44,2,18,False,True
51,534,44,51,44,2,18,False,True
51,541,44,51,44,2,18,False,True
51,550,44,51,44,2,18,False,True
51,564,44,51,44,2,18,False,True
51,574,44,51,44,2,18,False,True
74,561,44,74,44,2,1,True,False
