cell,feature,cell_parent_track_id,feature_parent_cell_id,feature_parent_track_id,track_child_cell_count,cell_child_feature_count,cell_starts_with_split,cell_ends_with_merge
41,217,36,41,36,1,16,False,False
41,231,36,41,36,1,16,False,False
41,245,36,41,36,1,16,False,False
41,260,36,41,36,1,16,False,False
41,268,36,41,36,1,16,False,False
41,291,36,41,36,1,16,False,False
41,303,36,41,36,1,16,False,False
41,313,36,41,36,1,16,False,False
41,326,36,41,36,1,16,False,False
41,336,36,41,36,1,16,False,False
41,349,36,41,36,1,16,False,False
41,360,36,41,36,1,16,False,False
41,373,36,41,36,1,16,False,False
41,386,36,41,36,1,16,False,False
41,401,36,41,36,1,16,False,False
41,423,36,41,36,1,16,False,False
