cell,feature,cell_parent_track_id,feature_parent_cell_id,feature_parent_track_id,track_child_cell_count,cell_child_feature_count,cell_starts_with_split,cell_ends_with_merge
26,100,22,26,22,1,15,False,False
26,110,22,26,22,1,15,False,False
26,122,22,26,22,1,15,False,False
26,136,22,26,22,1,15,False,False
26,149,22,26,22,1,15,False,False
26,163,22,26,22,1,15,False,False
26,178,22,26,22,1,15,False,False
26,190,22,26,22,1,15,False,False
26,203,22,26,22,1,15,False,False
26,221,22,26,22,1,15,False,False
26,237,22,26,22,1,15,False,False
26,251,22,26,22,1,15,False,False
26,264,22,26,22,1,15,False,False
26,275,22,26,22,1,15,False,False
26,287,22,26,22,1,15,False,False
