vector_id,pixel_x,pixel_y,latitude,longitude,magnitude,alpha_deg
0,32,837,44.767229,11.123243,3.547977,177.39
1,211,843,44.744385,11.816203,4.309524,-144.85
2,391,850,44.716986,12.508507,1.307436,-136.39
3,570,858,44.685040,13.200039,4.546886,-170.97
4,748,868,44.648555,13.890682,3.630737,-167.47
5,927,878,44.607542,14.580319,6.891196,132.01
6,39,709,45.259591,11.152480,4.819454,-153.68
7,221,715,45.236517,11.851905,3.966016,-122.39
8,402,722,45.208842,12.550657,5.027512,-117.04
9,582,731,45.176574,13.248614,3.293772,124.23
10,763,740,45.139723,13.945657,1.484953,-156.21
11,943,751,45.098298,14.641667,1.432782,-148.23
12,47,582,45.752281,11.182268,1.279945,-29.15
13,230,588,45.728973,11.888281,2.639074,-144.73
14,413,595,45.701019,12.593601,4.910736,-130.22
15,595,603,45.668426,13.298104,4.297125,-131.01
16,777,613,45.631204,14.001667,0.763619,123.57
17,959,624,45.589362,14.704167,1.407936,78.86
18,55,454,46.245263,11.212625,2.144437,67.35
19,240,460,46.221720,11.925350,1.625863,25.26
20,424,468,46.193484,12.637363,1.417578,-90.80
21,608,476,46.160561,13.348535,1.161968,-123.65
22,792,486,46.122963,14.058739,1.076073,-27.25
23,976,497,46.080699,14.767850,0.863582,-14.37
24,63,326,46.738506,11.243565,2.455983,136.17
25,249,333,46.714724,11.963132,2.328138,163.71
26,436,340,46.686201,12.681965,1.625022,61.08
27,621,349,46.652946,13.399932,1.425831,-88.37
28,807,358,46.614967,14.116905,0.995662,-101.68
29,992,369,46.572277,14.832752,0.745918,-133.46
30,71,199,47.231974,11.275108,1.801973,174.07
31,259,205,47.207951,12.001647,4.187197,112.18
32,447,212,47.179138,12.727432,5.154628,65.41
33,635,221,47.145545,13.452326,1.327541,94.32
34,822,231,47.107182,14.176196,0.665297,128.31
35,1010,242,47.064059,14.898907,5.069552,33.04
36,80,71,47.725632,11.307269,0.849227,89.30
37,270,77,47.701364,12.040918,2.747737,62.49
38,459,85,47.672259,12.773790,2.567338,72.89
39,649,93,47.638324,13.505744,2.308093,78.93
40,838,103,47.599571,14.236644,2.321063,-23.07
41,1027,115,47.556010,14.966352,2.359323,156.55
