cell,feature,cell_parent_track_id,feature_parent_cell_id,feature_parent_track_id,track_child_cell_count,cell_child_feature_count,cell_starts_with_split,cell_ends_with_merge
4,4,4,4,4,1,37,False,False
4,17,4,4,4,1,37,False,False
4,28,4,4,4,1,37,False,False
4,40,4,4,4,1,37,False,False
4,53,4,4,4,1,37,False,False
4,67,4,4,4,1,37,False,False
4,82,4,4,4,1,37,False,False
4,95,4,4,4,1,37,False,False
4,109,4,4,4,1,37,False,False
4,121,4,4,4,1,37,False,False
4,132,4,4,4,1,37,False,False
4,143,4,4,4,1,37,False,False
4,150,4,4,4,1,37,False,False
4,159,4,4,4,1,37,False,False
4,166,4,4,4,1,37,False,False
4,177,4,4,4,1,37,False,False
4,186,4,4,4,1,37,False,False
4,194,4,4,4,1,37,False,False
4,206,4,4,4,1,37,False,False
4,217,4,4,4,1,37,False,False
4,225,4,4,4,1,37,False,False
4,236,4,4,4,1,37,False,False
4,241,4,4,4,1,37,False,False
4,250,4,4,4,1,37,False,False
4,259,4,4,4,1,37,False,False
4,281,4,4,4,1,37,False,False
4,293,4,4,4,1,37,False,False
4,328,4,4,4,1,37,False,False
4,359,4,4,4,1,37,False,False
4,368,4,4,4,1,37,False,False
4,376,4,4,4,1,37,False,False
4,394,4,4,4,1,37,False,False
4,404,4,4,4,1,37,False,False
4,413,4,4,4,1,37,False,False
4,421,4,4,4,1,37,False,False
4,428,4,4,4,1,37,False,False
4,436,4,4,4,1,37,False,False
