cell,feature,cell_parent_track_id,feature_parent_cell_id,feature_parent_track_id,track_child_cell_count,cell_child_feature_count,cell_starts_with_split,cell_ends_with_merge
12,12,12,12,12,1,30,False,False
12,47,12,12,12,1,30,False,False
12,60,12,12,12,1,30,False,False
12,75,12,12,12,1,30,False,False
12,90,12,12,12,1,30,False,False
12,104,12,12,12,1,30,False,False
12,116,12,12,12,1,30,False,False
12,127,12,12,12,1,30,False,False
12,139,12,12,12,1,30,False,False
12,148,12,12,12,1,30,False,False
12,155,12,12,12,1,30,False,False
12,163,12,12,12,1,30,False,False
12,174,12,12,12,1,30,False,False
12,183,12,12,12,1,30,False,False
12,192,12,12,12,1,30,False,False
12,201,12,12,12,1,30,False,False
12,213,12,12,12,1,30,False,False
12,229,12,12,12,1,30,False,False
12,238,12,12,12,1,30,False,False
12,246,12,12,12,1,30,False,False
12,255,12,12,12,1,30,False,False
12,267,12,12,12,1,30,False,False
12,279,12,12,12,1,30,False,False
12,288,12,12,12,1,30,False,False
12,299,12,12,12,1,30,False,False
12,307,12,12,12,1,30,False,False
12,315,12,12,12,1,30,False,False
12,321,12,12,12,1,30,False,False
12,330,12,12,12,1,30,False,False
12,337,12,12,12,1,30,False,False
