cell,feature,cell_parent_track_id,feature_parent_cell_id,feature_parent_track_id,track_child_cell_count,cell_child_feature_count,cell_starts_with_split,cell_ends_with_merge
18,67,18,18,18,3,34,False,True
18,75,18,18,18,3,34,False,True
18,87,18,18,18,3,34,False,True
18,95,18,18,18,3,34,False,True
18,102,18,18,18,3,34,False,True
18,105,18,18,18,3,34,False,True
18,110,18,18,18,3,34,False,True
18,113,18,18,18,3,34,False,True
18,116,18,18,18,3,34,False,True
18,120,18,18,18,3,34,False,True
18,123,18,18,18,3,34,False,True
18,126,18,18,18,3,34,False,True
18,131,18,18,18,3,34,False,True
18,135,18,18,18,3,34,False,True
18,143,18,18,18,3,34,False,True
18,150,18,18,18,3,34,False,True
18,156,18,18,18,3,34,False,True
18,162,18,18,18,3,34,False,True
18,169,18,18,18,3,34,False,True
18,173,18,18,18,3,34,False,True
18,179,18,18,18,3,34,False,True
18,186,18,18,18,3,34,False,True
18,195,18,18,18,3,34,False,True
18,199,18,18,18,3,34,False,True
18,205,18,18,18,3,34,False,True
18,213,18,18,18,3,34,False,True
18,222,18,18,18,3,34,False,True
18,231,18,18,18,3,34,False,True
18,239,18,18,18,3,34,False,True
18,251,18,18,18,3,34,False,True
18,262,18,18,18,3,34,False,True
18,273,18,18,18,3,34,False,True
18,281,18,18,18,3,34,False,True
18,290,18,18,18,3,34,False,True
28,109,18,28,18,3,21,False,True
28,119,18,28,18,3,21,False,True
28,124,18,28,18,3,21,False,True
28,132,18,28,18,3,21,False,True
28,137,18,28,18,3,21,False,True
28,145,18,28,18,3,21,False,True
28,151,18,28,18,3,21,False,True
28,168,18,28,18,3,21,False,True
28,185,18,28,18,3,21,False,True
28,194,18,28,18,3,21,False,True
28,198,18,28,18,3,21,False,True
28,203,18,28,18,3,21,False,True
28,211,18,28,18,3,21,False,True
28,220,18,28,18,3,21,False,True
28,229,18,28,18,3,21,False,True
28,238,18,28,18,3,21,False,True
28,250,18,28,18,3,21,False,True
28,260,18,28,18,3,21,False,True
28,272,18,28,18,3,21,False,True
28,277,18,28,18,3,21,False,True
28,299,18,28,18,3,21,False,True
63,296,18,63,18,3,2,True,False
63,306,18,63,18,3,2,True,False
