cell,feature,cell_parent_track_id,feature_parent_cell_id,feature_parent_track_id,track_child_cell_count,cell_child_feature_count,cell_starts_with_split,cell_ends_with_merge
1,1,1,1,1,1,22,False,False
1,3,1,1,1,1,22,False,False
1,5,1,1,1,1,22,False,False
1,8,1,1,1,1,22,False,False
1,13,1,1,1,1,22,False,False
1,18,1,1,1,1,22,False,False
1,19,1,1,1,1,22,False,False
1,21,1,1,1,1,22,False,False
1,24,1,1,1,1,22,False,False
1,28,1,1,1,1,22,False,False
1,33,1,1,1,1,22,False,False
1,47,1,1,1,1,22,False,False
1,50,1,1,1,1,22,False,False
1,54,1,1,1,1,22,False,False
1,58,1,1,1,1,22,False,False
1,62,1,1,1,1,22,False,False
1,66,1,1,1,1,22,False,False
1,74,1,1,1,1,22,False,False
1,82,1,1,1,1,22,False,False
1,85,1,1,1,1,22,False,False
1,93,1,1,1,1,22,False,False
1,101,1,1,1,1,22,False,False
