% format: hum_front_[alt]_hPa(city1,city2,yyyy,mm,dd,h).

hum_front_700_hPa(lignano_grado,pordenone,2019,4,1,1).
hum_front_700_hPa(gorizia,pontebba_tarvisio,2019,4,1,1).
hum_front_700_hPa(gemona_stolvizza,gorizia,2019,4,1,1).
hum_front_700_hPa(sappada_forni_villa,udine_palamnova,2019,4,1,2).
hum_front_700_hPa(lignano_grado,pordenone,2019,4,1,2).
hum_front_700_hPa(gorizia,pontebba_tarvisio,2019,4,1,2).
hum_front_700_hPa(gemona_stolvizza,udine_palamnova,2019,4,1,2).
hum_front_700_hPa(pordenone,udine_palamnova,2019,4,1,2).
hum_front_700_hPa(sappada_forni_villa,udine_palamnova,2019,4,1,3).
hum_front_700_hPa(lignano_grado,pordenone,2019,4,1,3).
hum_front_700_hPa(gorizia,pontebba_tarvisio,2019,4,1,3).
hum_front_700_hPa(gemona_stolvizza,udine_palamnova,2019,4,1,3).
hum_front_700_hPa(pordenone,udine_palamnova,2019,4,1,3).
hum_front_700_hPa(sappada_forni_villa,udine_palamnova,2019,4,1,4).
hum_front_700_hPa(lignano_grado,pordenone,2019,4,1,4).
hum_front_700_hPa(gorizia,pontebba_tarvisio,2019,4,1,4).
hum_front_700_hPa(gemona_stolvizza,udine_palamnova,2019,4,1,4).
hum_front_700_hPa(pordenone,udine_palamnova,2019,4,1,4).
hum_front_700_hPa(sappada_forni_villa,udine_palamnova,2019,4,1,5).
hum_front_700_hPa(lignano_grado,pordenone,2019,4,1,5).
hum_front_700_hPa(gorizia,pontebba_tarvisio,2019,4,1,5).
hum_front_700_hPa(gemona_stolvizza,udine_palamnova,2019,4,1,5).
hum_front_700_hPa(pordenone,udine_palamnova,2019,4,1,5).
hum_front_700_hPa(sappada_forni_villa,udine_palamnova,2019,4,1,6).
hum_front_700_hPa(lignano_grado,pordenone,2019,4,1,6).
hum_front_700_hPa(gorizia,pontebba_tarvisio,2019,4,1,6).
hum_front_700_hPa(gemona_stolvizza,udine_palamnova,2019,4,1,6).
hum_front_700_hPa(pordenone,udine_palamnova,2019,4,1,6).
hum_front_700_hPa(sappada_forni_villa,udine_palamnova,2019,4,1,7).
hum_front_700_hPa(lignano_grado,pordenone,2019,4,1,7).
hum_front_700_hPa(gorizia,pontebba_tarvisio,2019,4,1,7).
hum_front_700_hPa(gemona_stolvizza,udine_palamnova,2019,4,1,7).
hum_front_700_hPa(pordenone,udine_palamnova,2019,4,1,7).
hum_front_700_hPa(sappada_forni_villa,udine_palamnova,2019,4,1,8).
hum_front_700_hPa(lignano_grado,pordenone,2019,4,1,8).
hum_front_700_hPa(gorizia,pontebba_tarvisio,2019,4,1,8).
hum_front_700_hPa(gemona_stolvizza,udine_palamnova,2019,4,1,8).
hum_front_700_hPa(pordenone,udine_palamnova,2019,4,1,8).
hum_front_700_hPa(sappada_forni_villa,udine_palamnova,2019,4,1,9).
hum_front_700_hPa(lignano_grado,pordenone,2019,4,1,9).
hum_front_700_hPa(gorizia,pontebba_tarvisio,2019,4,1,9).
hum_front_700_hPa(gemona_stolvizza,udine_palamnova,2019,4,1,9).
hum_front_700_hPa(pordenone,udine_palamnova,2019,4,1,9).
hum_front_700_hPa(sappada_forni_villa,udine_palamnova,2019,4,1,10).
hum_front_700_hPa(lignano_grado,pordenone,2019,4,1,10).
hum_front_700_hPa(gorizia,pontebba_tarvisio,2019,4,1,10).
hum_front_700_hPa(gemona_stolvizza,udine_palamnova,2019,4,1,10).
hum_front_700_hPa(pordenone,udine_palamnova,2019,4,1,10).
hum_front_700_hPa(sappada_forni_villa,udine_palamnova,2019,4,1,11).
hum_front_700_hPa(lignano_grado,pordenone,2019,4,1,11).
hum_front_700_hPa(gorizia,pontebba_tarvisio,2019,4,1,11).
hum_front_700_hPa(gemona_stolvizza,udine_palamnova,2019,4,1,11).
hum_front_700_hPa(pordenone,udine_palamnova,2019,4,1,11).
hum_front_700_hPa(sappada_forni_villa,udine_palamnova,2019,4,1,12).
hum_front_700_hPa(lignano_grado,pordenone,2019,4,1,12).
hum_front_700_hPa(gorizia,pontebba_tarvisio,2019,4,1,12).
hum_front_700_hPa(gemona_stolvizza,udine_palamnova,2019,4,1,12).
hum_front_700_hPa(pordenone,udine_palamnova,2019,4,1,12).
hum_front_700_hPa(sappada_forni_villa,udine_palamnova,2019,4,1,13).
hum_front_700_hPa(barcis,pordenone,2019,4,1,13).
hum_front_700_hPa(gorizia,pontebba_tarvisio,2019,4,1,13).
hum_front_700_hPa(gemona_stolvizza,udine_palamnova,2019,4,1,13).
hum_front_700_hPa(pordenone,sappada_forni_villa,2019,4,1,13).
hum_front_700_hPa(sappada_forni_villa,udine_palamnova,2019,4,1,14).
hum_front_700_hPa(barcis,pordenone,2019,4,1,14).
hum_front_700_hPa(gorizia,pontebba_tarvisio,2019,4,1,14).
hum_front_700_hPa(gemona_stolvizza,udine_palamnova,2019,4,1,14).
hum_front_700_hPa(pordenone,sappada_forni_villa,2019,4,1,14).
hum_front_700_hPa(sappada_forni_villa,udine_palamnova,2019,4,1,15).
hum_front_700_hPa(lignano_grado,trieste,2019,4,1,15).
hum_front_700_hPa(barcis,pordenone,2019,4,1,15).
hum_front_700_hPa(gorizia,pontebba_tarvisio,2019,4,1,15).
hum_front_700_hPa(gemona_stolvizza,udine_palamnova,2019,4,1,15).
hum_front_700_hPa(pordenone,sappada_forni_villa,2019,4,1,15).
hum_front_700_hPa(sappada_forni_villa,udine_palamnova,2019,4,1,16).
hum_front_700_hPa(lignano_grado,pordenone,2019,4,1,16).
hum_front_700_hPa(gorizia,pontebba_tarvisio,2019,4,1,16).
hum_front_700_hPa(gemona_stolvizza,udine_palamnova,2019,4,1,16).
hum_front_700_hPa(pordenone,udine_palamnova,2019,4,1,16).
hum_front_700_hPa(sappada_forni_villa,udine_palamnova,2019,4,1,17).
hum_front_700_hPa(lignano_grado,pordenone,2019,4,1,17).
hum_front_700_hPa(gorizia,pontebba_tarvisio,2019,4,1,17).
hum_front_700_hPa(gemona_stolvizza,udine_palamnova,2019,4,1,17).
hum_front_700_hPa(pordenone,udine_palamnova,2019,4,1,17).
hum_front_700_hPa(sappada_forni_villa,udine_palamnova,2019,4,1,18).
hum_front_700_hPa(lignano_grado,pordenone,2019,4,1,18).
hum_front_700_hPa(gorizia,pontebba_tarvisio,2019,4,1,18).
hum_front_700_hPa(gemona_stolvizza,udine_palamnova,2019,4,1,18).
hum_front_700_hPa(pordenone,udine_palamnova,2019,4,1,18).
hum_front_700_hPa(sappada_forni_villa,udine_palamnova,2019,4,1,19).
hum_front_700_hPa(barcis,pordenone,2019,4,1,19).
hum_front_700_hPa(gorizia,pontebba_tarvisio,2019,4,1,19).
hum_front_700_hPa(gemona_stolvizza,udine_palamnova,2019,4,1,19).
hum_front_700_hPa(pordenone,sappada_forni_villa,2019,4,1,19).
hum_front_700_hPa(sappada_forni_villa,udine_palamnova,2019,4,1,20).
hum_front_700_hPa(barcis,pordenone,2019,4,1,20).
hum_front_700_hPa(gorizia,pontebba_tarvisio,2019,4,1,20).
hum_front_700_hPa(gemona_stolvizza,udine_palamnova,2019,4,1,20).
hum_front_700_hPa(pordenone,sappada_forni_villa,2019,4,1,20).
hum_front_700_hPa(sappada_forni_villa,udine_palamnova,2019,4,1,21).
hum_front_700_hPa(barcis,pordenone,2019,4,1,21).
hum_front_700_hPa(gorizia,pontebba_tarvisio,2019,4,1,21).
hum_front_700_hPa(gemona_stolvizza,udine_palamnova,2019,4,1,21).
hum_front_700_hPa(pordenone,sappada_forni_villa,2019,4,1,21).
hum_front_700_hPa(sappada_forni_villa,udine_palamnova,2019,4,1,22).
hum_front_700_hPa(barcis,pordenone,2019,4,1,22).
hum_front_700_hPa(gorizia,pontebba_tarvisio,2019,4,1,22).
hum_front_700_hPa(gemona_stolvizza,sappada_forni_villa,2019,4,1,22).
hum_front_700_hPa(pordenone,sappada_forni_villa,2019,4,1,22).
hum_front_700_hPa(sappada_forni_villa,udine_palamnova,2019,4,1,23).
hum_front_700_hPa(barcis,pordenone,2019,4,1,23).
hum_front_700_hPa(gorizia,pontebba_tarvisio,2019,4,1,23).
hum_front_700_hPa(gemona_stolvizza,sappada_forni_villa,2019,4,1,23).
hum_front_700_hPa(pordenone,sappada_forni_villa,2019,4,1,23).
hum_front_700_hPa(sappada_forni_villa,udine_palamnova,2019,4,2,0).
hum_front_700_hPa(pontebba_tarvisio,sappada_forni_villa,2019,4,2,0).
hum_front_700_hPa(barcis,pordenone,2019,4,2,0).
hum_front_700_hPa(gemona_stolvizza,sappada_forni_villa,2019,4,2,0).
hum_front_700_hPa(pordenone,sappada_forni_villa,2019,4,2,0).
hum_front_700_hPa(sappada_forni_villa,udine_palamnova,2019,4,2,1).
hum_front_700_hPa(pontebba_tarvisio,sappada_forni_villa,2019,4,2,1).
hum_front_700_hPa(barcis,pordenone,2019,4,2,1).
hum_front_700_hPa(gemona_stolvizza,sappada_forni_villa,2019,4,2,1).
hum_front_700_hPa(pordenone,sappada_forni_villa,2019,4,2,1).
hum_front_700_hPa(sappada_forni_villa,udine_palamnova,2019,4,2,2).
hum_front_700_hPa(pontebba_tarvisio,sappada_forni_villa,2019,4,2,2).
hum_front_700_hPa(lignano_grado,pordenone,2019,4,2,2).
hum_front_700_hPa(barcis,pordenone,2019,4,2,2).
hum_front_700_hPa(gorizia,lignano_grado,2019,4,2,2).
hum_front_700_hPa(gemona_stolvizza,sappada_forni_villa,2019,4,2,2).
hum_front_700_hPa(pordenone,sappada_forni_villa,2019,4,2,2).
hum_front_700_hPa(sappada_forni_villa,udine_palamnova,2019,4,2,3).
hum_front_700_hPa(barcis,pordenone,2019,4,2,3).
hum_front_700_hPa(gorizia,pontebba_tarvisio,2019,4,2,3).
hum_front_700_hPa(gemona_stolvizza,udine_palamnova,2019,4,2,3).
hum_front_700_hPa(pordenone,sappada_forni_villa,2019,4,2,3).
hum_front_700_hPa(lignano_grado,trieste,2019,4,2,4).
hum_front_700_hPa(gorizia,pontebba_tarvisio,2019,4,2,4).
hum_front_700_hPa(gemona_stolvizza,gorizia,2019,4,2,4).
hum_front_700_hPa(lignano_grado,trieste,2019,4,2,5).
hum_front_700_hPa(gorizia,trieste,2019,4,2,5).
hum_front_700_hPa(sappada_forni_villa,udine_palamnova,2019,4,2,6).
hum_front_700_hPa(pontebba_tarvisio,sappada_forni_villa,2019,4,2,6).
hum_front_700_hPa(barcis,pordenone,2019,4,2,6).
hum_front_700_hPa(gemona_stolvizza,sappada_forni_villa,2019,4,2,6).
hum_front_700_hPa(pordenone,sappada_forni_villa,2019,4,2,6).
hum_front_700_hPa(barcis,sappada_forni_villa,2019,4,2,9).
hum_front_700_hPa(lignano_grado,trieste,2019,4,2,11).
hum_front_700_hPa(gorizia,trieste,2019,4,2,11).
hum_front_700_hPa(lignano_grado,trieste,2019,4,2,12).
hum_front_700_hPa(gorizia,pontebba_tarvisio,2019,4,2,12).
hum_front_700_hPa(gemona_stolvizza,sappada_forni_villa,2019,4,2,12).
hum_front_700_hPa(pontebba_tarvisio,sappada_forni_villa,2019,4,2,13).
hum_front_700_hPa(barcis,sappada_forni_villa,2019,4,2,13).
hum_front_700_hPa(gorizia,pontebba_tarvisio,2019,4,2,13).
hum_front_700_hPa(gemona_stolvizza,sappada_forni_villa,2019,4,2,13).
hum_front_700_hPa(pontebba_tarvisio,sappada_forni_villa,2019,4,2,14).
hum_front_700_hPa(lignano_grado,pordenone,2019,4,2,14).
hum_front_700_hPa(barcis,pordenone,2019,4,2,14).
hum_front_700_hPa(gorizia,pontebba_tarvisio,2019,4,2,14).
hum_front_700_hPa(gemona_stolvizza,pontebba_tarvisio,2019,4,2,14).
hum_front_700_hPa(pordenone,udine_palamnova,2019,4,2,14).
hum_front_700_hPa(pontebba_tarvisio,sappada_forni_villa,2019,4,2,15).
hum_front_700_hPa(lignano_grado,trieste,2019,4,2,15).
hum_front_700_hPa(gorizia,pontebba_tarvisio,2019,4,2,15).
hum_front_700_hPa(gemona_stolvizza,pontebba_tarvisio,2019,4,2,15).
hum_front_700_hPa(lignano_grado,trieste,2019,4,2,16).
hum_front_700_hPa(barcis,pordenone,2019,4,2,16).
hum_front_700_hPa(gorizia,lignano_grado,2019,4,2,16).
hum_front_700_hPa(pordenone,udine_palamnova,2019,4,2,16).
hum_front_700_hPa(lignano_grado,trieste,2019,4,2,17).
hum_front_700_hPa(barcis,pordenone,2019,4,2,17).
hum_front_700_hPa(gorizia,lignano_grado,2019,4,2,17).
hum_front_700_hPa(pordenone,udine_palamnova,2019,4,2,17).
hum_front_700_hPa(pontebba_tarvisio,sappada_forni_villa,2019,4,2,18).
hum_front_700_hPa(lignano_grado,pordenone,2019,4,2,18).
hum_front_700_hPa(barcis,pordenone,2019,4,2,18).
hum_front_700_hPa(gorizia,pontebba_tarvisio,2019,4,2,18).
hum_front_700_hPa(gemona_stolvizza,pontebba_tarvisio,2019,4,2,18).
hum_front_700_hPa(pordenone,udine_palamnova,2019,4,2,18).
hum_front_700_hPa(pontebba_tarvisio,sappada_forni_villa,2019,4,2,19).
hum_front_700_hPa(gorizia,pontebba_tarvisio,2019,4,2,19).
hum_front_700_hPa(gemona_stolvizza,pontebba_tarvisio,2019,4,2,19).
hum_front_700_hPa(pontebba_tarvisio,sappada_forni_villa,2019,4,2,20).
hum_front_700_hPa(gorizia,pontebba_tarvisio,2019,4,2,20).
hum_front_700_hPa(gemona_stolvizza,pontebba_tarvisio,2019,4,2,20).
hum_front_700_hPa(lignano_grado,trieste,2019,4,3,7).
hum_front_700_hPa(gorizia,trieste,2019,4,3,7).
hum_front_700_hPa(lignano_grado,trieste,2019,4,3,8).
hum_front_700_hPa(gorizia,pontebba_tarvisio,2019,4,3,8).
hum_front_700_hPa(gemona_stolvizza,gorizia,2019,4,3,8).
hum_front_700_hPa(lignano_grado,trieste,2019,4,4,16).
hum_front_700_hPa(gorizia,trieste,2019,4,4,16).
hum_front_700_hPa(lignano_grado,trieste,2019,4,4,17).
hum_front_700_hPa(gorizia,trieste,2019,4,4,17).
hum_front_700_hPa(lignano_grado,trieste,2019,4,5,11).
hum_front_700_hPa(gorizia,trieste,2019,4,5,11).
