vector_id,pixel_x,pixel_y,latitude,longitude,magnitude,alpha_deg
0,109,1117,44.744385,11.816203,4.309524,-144.85
1,346,1127,44.716986,12.508507,1.307436,-136.39
2,583,1137,44.685040,13.200039,4.546886,-170.97
3,820,1150,44.648555,13.890682,3.630737,-167.47
4,121,948,45.236517,11.851905,3.966016,-122.39
5,361,958,45.208842,12.550657,5.027512,-117.04
6,600,969,45.176574,13.248614,3.293772,124.23
7,839,981,45.139723,13.945657,1.484953,-156.21
8,133,779,45.728973,11.888281,2.639074,-144.73
9,375,789,45.701019,12.593601,4.910736,-130.22
10,617,800,45.668426,13.298104,4.297125,-131.01
11,859,813,45.631204,14.001667,0.763619,123.57
12,146,610,46.221720,11.925350,1.625863,25.26
13,390,620,46.193484,12.637363,1.417578,-90.80
14,634,631,46.160561,13.348535,1.161968,-123.65
15,878,644,46.122963,14.058739,1.076073,-27.25
16,159,441,46.714724,11.963132,2.328138,163.71
17,406,451,46.686201,12.681965,1.625022,61.08
18,652,462,46.652946,13.399932,1.425831,-88.37
19,898,475,46.614967,14.116905,0.995662,-101.68
20,172,272,47.207951,12.001647,4.187197,112.18
21,421,282,47.179138,12.727432,5.154628,65.41
22,670,293,47.145545,13.452326,1.327541,94.32
23,918,306,47.107182,14.176196,0.665297,128.31
24,186,102,47.701364,12.040918,2.747737,62.49
25,437,112,47.672259,12.773790,2.567338,72.89
26,688,124,47.638324,13.505744,2.308093,78.93
27,939,137,47.599571,14.236644,2.321063,-23.07
