vector_id,pixel_x,pixel_y,latitude,longitude,magnitude,alpha_deg
0,230,2034,44.957733,11.343595,38.880657,-40.09
1,695,2050,44.933424,12.038940,42.856136,-39.90
2,1159,2069,44.904544,12.733587,45.127163,-42.33
3,1623,2092,44.871102,13.427417,41.306450,-43.86
4,2087,2117,44.833106,14.120313,31.180038,-38.42
5,2550,2146,44.790567,14.812158,25.682802,-33.29
6,251,1705,45.450165,11.375006,40.210865,-46.12
7,720,1721,45.425611,12.076860,41.402859,-48.30
8,1189,1740,45.396441,12.777996,42.787842,-47.82
9,1657,1763,45.362662,13.478293,30.405081,-44.34
10,2125,1789,45.324284,14.177628,21.265047,-41.01
11,2592,1817,45.281318,14.875883,16.983734,-39.32
12,272,1375,45.942910,11.407013,39.352379,-53.99
13,746,1392,45.918109,12.115498,41.399200,-53.57
14,1219,1411,45.888644,12.823245,33.938408,-51.14
15,1692,1434,45.854524,13.530129,20.173077,-46.60
16,2164,1460,45.815759,14.236024,16.854256,-48.85
17,2636,1489,45.772360,14.940807,14.020888,-50.02
18,294,1045,46.435935,11.439632,39.095238,-56.90
19,772,1062,46.410882,12.154875,36.820107,-58.74
20,1250,1082,46.381119,12.869359,21.312439,-53.22
21,1727,1105,46.346655,13.582954,14.865046,-46.79
22,2204,1131,46.307498,14.295531,8.955260,-38.47
23,316,715,46.929205,11.472881,39.407959,-63.17
24,799,732,46.903898,12.195012,32.064362,-63.36
25,1282,752,46.873833,12.916361,16.911093,-56.36
26,1763,776,46.839020,13.636795,6.233101,-71.10
27,2245,802,46.799467,14.356183,6.248885,-97.06
28,339,385,47.422685,11.506779,36.677872,-67.50
29,827,402,47.397121,12.235931,27.116920,-67.92
30,1314,423,47.366751,12.964278,12.122905,-53.56
31,1800,446,47.331584,13.691683,4.945471,-55.12
32,2286,473,47.291630,14.418012,4.374932,-126.90
33,362,55,47.916342,11.541345,35.671192,-67.85
34,854,72,47.890517,12.277655,23.439730,-68.76
35,1346,93,47.859838,13.013137,9.997332,-34.74
36,1838,117,47.824313,13.747649,2.209057,-0.52
37,2328,144,47.783953,14.481052,6.112839,173.09
