cell,feature,cell_parent_track_id,feature_parent_cell_id,feature_parent_track_id,track_child_cell_count,cell_child_feature_count,cell_starts_with_split,cell_ends_with_merge
10,24,10,10,10,1,21,False,False
10,29,10,10,10,1,21,False,False
10,36,10,10,10,1,21,False,False
10,41,10,10,10,1,21,False,False
10,45,10,10,10,1,21,False,False
10,50,10,10,10,1,21,False,False
10,54,10,10,10,1,21,False,False
10,58,10,10,10,1,21,False,False
10,63,10,10,10,1,21,False,False
10,67,10,10,10,1,21,False,False
10,73,10,10,10,1,21,False,False
10,82,10,10,10,1,21,False,False
10,89,10,10,10,1,21,False,False
10,95,10,10,10,1,21,False,False
10,101,10,10,10,1,21,False,False
10,104,10,10,10,1,21,False,False
10,107,10,10,10,1,21,False,False
10,110,10,10,10,1,21,False,False
10,113,10,10,10,1,21,False,False
10,117,10,10,10,1,21,False,False
10,123,10,10,10,1,21,False,False
