cell,feature,cell_parent_track_id,feature_parent_cell_id,feature_parent_track_id,track_child_cell_count,cell_child_feature_count,cell_starts_with_split,cell_ends_with_merge
11,25,11,11,11,1,11,False,False
11,46,11,11,11,1,11,False,False
11,52,11,11,11,1,11,False,False
11,55,11,11,11,1,11,False,False
11,61,11,11,11,1,11,False,False
11,64,11,11,11,1,11,False,False
11,69,11,11,11,1,11,False,False
11,77,11,11,11,1,11,False,False
11,85,11,11,11,1,11,False,False
11,93,11,11,11,1,11,False,False
11,98,11,11,11,1,11,False,False
