cell,feature,cell_parent_track_id,feature_parent_cell_id,feature_parent_track_id,track_child_cell_count,cell_child_feature_count,cell_starts_with_split,cell_ends_with_merge
21,75,19,21,19,1,13,False,False
21,96,19,21,19,1,13,False,False
21,100,19,21,19,1,13,False,False
21,106,19,21,19,1,13,False,False
21,109,19,21,19,1,13,False,False
21,112,19,21,19,1,13,False,False
21,115,19,21,19,1,13,False,False
21,120,19,21,19,1,13,False,False
21,126,19,21,19,1,13,False,False
21,129,19,21,19,1,13,False,False
21,134,19,21,19,1,13,False,False
21,141,19,21,19,1,13,False,False
21,144,19,21,19,1,13,False,False
