vector_id,pixel_x,pixel_y,latitude,longitude,magnitude,alpha_deg
0,109,1117,44.744385,11.816203,11.380417,-16.29
1,346,1127,44.716986,12.508507,11.409108,-8.15
2,583,1137,44.685040,13.200039,12.786211,-3.69
3,820,1150,44.648555,13.890682,11.481047,0.95
4,121,948,45.236517,11.851905,11.975116,-10.14
5,361,958,45.208842,12.550657,12.100475,-5.96
6,600,969,45.176574,13.248614,11.190301,1.49
7,839,981,45.139723,13.945657,9.664084,5.93
8,133,779,45.728973,11.888281,8.498930,-4.67
9,375,789,45.701019,12.593601,9.317513,-21.45
10,617,800,45.668426,13.298104,7.821108,13.91
11,859,813,45.631204,14.001667,5.810798,12.95
12,146,610,46.221720,11.925350,5.170659,11.79
13,390,620,46.193484,12.637363,6.097157,-16.93
14,634,631,46.160561,13.348535,5.731889,27.65
15,878,644,46.122963,14.058739,8.595435,36.30
16,159,441,46.714724,11.963132,5.463084,8.69
17,406,451,46.686201,12.681965,4.100811,18.51
18,652,462,46.652946,13.399932,4.031898,47.94
19,898,475,46.614967,14.116905,9.602642,31.79
20,172,272,47.207951,12.001647,7.232492,16.26
21,421,282,47.179138,12.727432,8.077981,-2.65
22,670,293,47.145545,13.452326,9.145417,-6.43
23,918,306,47.107182,14.176196,5.694288,4.24
24,186,102,47.701364,12.040918,9.810046,4.32
25,437,112,47.672259,12.773790,10.586395,0.95
26,688,124,47.638324,13.505744,9.790214,-10.45
27,939,137,47.599571,14.236644,7.882609,-3.35
