cell,feature,cell_parent_track_id,feature_parent_cell_id,feature_parent_track_id,track_child_cell_count,cell_child_feature_count,cell_starts_with_split,cell_ends_with_merge
32,214,29,32,29,2,2,False,True
32,224,29,32,29,2,2,False,True
35,248,29,35,29,2,13,True,False
35,259,29,35,29,2,13,True,False
35,279,29,35,29,2,13,True,False
35,285,29,35,29,2,13,True,False
35,312,29,35,29,2,13,True,False
35,320,29,35,29,2,13,True,False
35,330,29,35,29,2,13,True,False
35,341,29,35,29,2,13,True,False
35,351,29,35,29,2,13,True,False
35,359,29,35,29,2,13,True,False
35,365,29,35,29,2,13,True,False
35,373,29,35,29,2,13,True,False
35,394,29,35,29,2,13,True,False
