frame,idx,hdim_1,hdim_2,num,threshold_value,feature,time,timestr,y,x,latitude,longitude,cell,time_cell
0,2,48.93910692843039,518.7139832168723,30098,0.6,1,2019-11-01 01:00:00,2019-11-01 01:00:00,48.93910692843039,518.7139832168723,44.79329944220805,14.110728535033715,1,0 days 00:00:00
0,3,117.15741093468608,197.37835504801564,31467,0.6,2,2019-11-01 01:00:00,2019-11-01 01:00:00,117.15741093468608,197.37835504801564,45.20214201758801,12.18367829114252,2,0 days 00:00:00
0,5,412.56752439777716,490.34228053760154,51570,0.6,3,2019-11-01 01:00:00,2019-11-01 01:00:00,412.56752439777716,490.34228053760154,46.97257934142503,13.940583391529845,3,0 days 00:00:00
1,2,49.24801152128454,519.9738141902585,29135,0.6,4,2019-11-01 02:00:00,2019-11-01 02:00:00,49.24801152128454,519.9738141902585,44.7951507539803,14.118283743269917,1,0 days 01:00:00
1,3,114.60020179574565,176.71019362308695,28205,0.6,5,2019-11-01 02:00:00,2019-11-01 02:00:00,114.60020179574565,176.71019362308695,45.18681627788546,12.059731296090476,2,0 days 01:00:00
1,6,405.02542839975433,488.2581370561064,51227,0.6,6,2019-11-01 02:00:00,2019-11-01 02:00:00,405.02542839975433,488.2581370561064,46.92737842362867,13.928084779946666,3,0 days 01:00:00
2,1,47.53774020393283,526.2508034926184,26923,0.6,7,2019-11-01 03:00:00,2019-11-01 03:00:00,47.53774020393283,526.2508034926184,44.7849008402633,14.155926857526946,1,0 days 02:00:00
2,2,119.26025109886076,193.0759663465458,17193,0.6,8,2019-11-01 03:00:00,2019-11-01 03:00:00,119.26025109886076,193.0759663465458,45.21474465555825,12.157876859649448,2,0 days 02:00:00
2,4,391.0426643195798,481.71349555599613,41388,0.6,9,2019-11-01 03:00:00,2019-11-01 03:00:00,391.0426643195798,481.71349555599613,46.84357761150433,13.888836555058447,3,0 days 02:00:00
3,2,50.234482100201475,527.8719746085956,28217,0.6,10,2019-11-01 04:00:00,2019-11-01 04:00:00,50.234482100201475,527.8719746085956,44.80106282080601,14.165649023140002,1,0 days 03:00:00
3,3,134.69047620722367,206.701188948062,18149,0.6,11,2019-11-01 04:00:00,2019-11-01 04:00:00,134.69047620722367,206.701188948062,45.30722031973507,12.239587340018362,2,0 days 03:00:00
3,5,379.5014041237347,478.62131961497556,40462,0.6,12,2019-11-01 04:00:00,2019-11-01 04:00:00,379.5014041237347,478.62131961497556,46.77440910005663,13.870292771304202,3,0 days 03:00:00
4,2,49.063509277014994,529.091276945616,26885,0.6,13,2019-11-01 05:00:00,2019-11-01 05:00:00,49.063509277014994,529.091276945616,44.794045004228686,14.172961181083155,1,0 days 04:00:00
4,3,118.29303336119526,207.05749580437964,13944,0.6,14,2019-11-01 05:00:00,2019-11-01 05:00:00,118.29303336119526,207.05749580437964,45.20894797391127,12.24172411276989,2,0 days 04:00:00
4,5,376.96355162758545,472.52252002253715,38304,0.6,15,2019-11-01 05:00:00,2019-11-01 05:00:00,376.96355162758545,472.52252002253715,46.75919936763107,13.83371826100472,3,0 days 04:00:00
5,2,48.41261345492393,528.3769359495328,26670,0.6,16,2019-11-01 06:00:00,2019-11-01 06:00:00,48.41261345492393,528.3769359495328,44.790144087486695,14.168677277058665,1,0 days 05:00:00
5,3,92.40782575254319,166.76065072419328,8446,0.6,17,2019-11-01 06:00:00,2019-11-01 06:00:00,92.40782575254319,166.76065072419328,45.053814024201884,12.000063872408955,2,0 days 05:00:00
5,4,143.01205376954874,255.37319559548055,6039,0.6,18,2019-11-01 06:00:00,2019-11-01 06:00:00,143.01205376954874,255.37319559548055,45.35709278800243,12.531473436854455,4,0 days 00:00:00
5,6,379.7821389949709,473.77256267922183,38386,0.6,19,2019-11-01 06:00:00,2019-11-01 06:00:00,379.7821389949709,473.77256267922183,46.77609158644246,13.841214768690985,3,0 days 05:00:00
6,3,55.72869594933712,512.5010886146183,32100,0.6,20,2019-11-01 07:00:00,2019-11-01 07:00:00,55.72869594933712,512.5010886146183,44.83399047229911,14.073469796789315,1,0 days 06:00:00
6,4,102.08379985142399,205.9334352327966,16769,0.6,21,2019-11-01 07:00:00,2019-11-01 07:00:00,102.08379985142399,205.9334352327966,45.11180359499997,12.23498311983686,4,0 days 01:00:00
6,5,356.768463733763,458.4813910091734,24287,0.6,22,2019-11-01 07:00:00,2019-11-01 07:00:00,356.768463733763,458.4813910091734,46.638167162787965,13.749513589260411,3,0 days 06:00:00
7,3,69.94522508946315,408.2736610820107,57058,0.6,23,2019-11-01 08:00:00,2019-11-01 08:00:00,69.94522508946315,408.2736610820107,44.919192273652605,13.448417757613258,1,0 days 07:00:00
7,5,360.79611766569104,452.9076839882182,27409,0.6,24,2019-11-01 08:00:00,2019-11-01 08:00:00,360.79611766569104,452.9076839882182,46.662305499708765,13.71608805989936,3,0 days 07:00:00
8,3,64.34849553020182,427.19171421429195,51287,0.6,25,2019-11-01 09:00:00,2019-11-01 09:00:00,64.34849553020182,427.19171421429195,44.88565023006114,13.561869350610447,5,0 days 00:00:00
8,4,366.2930738656961,445.1143628337879,29417,0.6,26,2019-11-01 09:00:00,2019-11-01 09:00:00,366.2930738656961,445.1143628337879,46.69524958652386,13.6693515012521,3,0 days 08:00:00
9,1,64.14664093007006,416.73522131253463,59325,0.6,27,2019-11-01 10:00:00,2019-11-01 10:00:00,64.14664093007006,416.73522131253463,44.884440485026104,13.499161747001708,5,0 days 01:00:00
9,2,217.29548347841055,613.8383263482411,3137,0.6,28,2019-11-01 10:00:00,2019-11-01 10:00:00,217.29548347841055,613.8383263482411,45.80228457564115,14.681189363407745,6,0 days 00:00:00
