cell,feature,cell_parent_track_id,feature_parent_cell_id,feature_parent_track_id,track_child_cell_count,cell_child_feature_count,cell_starts_with_split,cell_ends_with_merge
24,115,24,24,24,2,8,False,True
24,134,24,24,24,2,8,False,True
24,146,24,24,24,2,8,False,True
24,158,24,24,24,2,8,False,True
24,168,24,24,24,2,8,False,True
24,183,24,24,24,2,8,False,True
24,196,24,24,24,2,8,False,True
24,209,24,24,24,2,8,False,True
38,252,24,38,24,2,9,True,False
38,267,24,38,24,2,9,True,False
38,285,24,38,24,2,9,True,False
38,299,24,38,24,2,9,True,False
38,313,24,38,24,2,9,True,False
38,330,24,38,24,2,9,True,False
38,345,24,38,24,2,9,True,False
38,360,24,38,24,2,9,True,False
38,371,24,38,24,2,9,True,False
