cell,feature,cell_parent_track_id,feature_parent_cell_id,feature_parent_track_id,track_child_cell_count,cell_child_feature_count,cell_starts_with_split,cell_ends_with_merge
53,376,50,53,50,1,24,False,False
53,390,50,53,50,1,24,False,False
53,397,50,53,50,1,24,False,False
53,404,50,53,50,1,24,False,False
53,411,50,53,50,1,24,False,False
53,416,50,53,50,1,24,False,False
53,420,50,53,50,1,24,False,False
53,427,50,53,50,1,24,False,False
53,435,50,53,50,1,24,False,False
53,444,50,53,50,1,24,False,False
53,449,50,53,50,1,24,False,False
53,454,50,53,50,1,24,False,False
53,460,50,53,50,1,24,False,False
53,468,50,53,50,1,24,False,False
53,477,50,53,50,1,24,False,False
53,486,50,53,50,1,24,False,False
53,496,50,53,50,1,24,False,False
53,504,50,53,50,1,24,False,False
53,512,50,53,50,1,24,False,False
53,520,50,53,50,1,24,False,False
53,529,50,53,50,1,24,False,False
53,539,50,53,50,1,24,False,False
53,547,50,53,50,1,24,False,False
53,555,50,53,50,1,24,False,False
