cell,feature,cell_parent_track_id,feature_parent_cell_id,feature_parent_track_id,track_child_cell_count,cell_child_feature_count,cell_starts_with_split,cell_ends_with_merge
36,240,35,36,35,3,9,False,True
36,251,35,36,35,3,9,False,True
36,266,35,36,35,3,9,False,True
36,284,35,36,35,3,9,False,True
36,298,35,36,35,3,9,False,True
36,312,35,36,35,3,9,False,True
36,329,35,36,35,3,9,False,True
36,347,35,36,35,3,9,False,True
36,362,35,36,35,3,9,False,True
56,401,35,56,35,3,1,True,True
57,424,35,57,35,3,15,True,False
57,433,35,57,35,3,15,True,False
57,441,35,57,35,3,15,True,False
57,447,35,57,35,3,15,True,False
57,452,35,57,35,3,15,True,False
57,459,35,57,35,3,15,True,False
57,465,35,57,35,3,15,True,False
57,475,35,57,35,3,15,True,False
57,483,35,57,35,3,15,True,False
57,492,35,57,35,3,15,True,False
57,501,35,57,35,3,15,True,False
57,510,35,57,35,3,15,True,False
57,518,35,57,35,3,15,True,False
57,526,35,57,35,3,15,True,False
57,536,35,57,35,3,15,True,False
