cell,feature,cell_parent_track_id,feature_parent_cell_id,feature_parent_track_id,track_child_cell_count,cell_child_feature_count,cell_starts_with_split,cell_ends_with_merge
3,3,3,3,3,1,25,False,False
3,30,3,3,3,1,25,False,False
3,42,3,3,3,1,25,False,False
3,58,3,3,3,1,25,False,False
3,71,3,3,3,1,25,False,False
3,89,3,3,3,1,25,False,False
3,106,3,3,3,1,25,False,False
3,125,3,3,3,1,25,False,False
3,138,3,3,3,1,25,False,False
3,150,3,3,3,1,25,False,False
3,162,3,3,3,1,25,False,False
3,177,3,3,3,1,25,False,False
3,188,3,3,3,1,25,False,False
3,202,3,3,3,1,25,False,False
3,213,3,3,3,1,25,False,False
3,224,3,3,3,1,25,False,False
3,233,3,3,3,1,25,False,False
3,244,3,3,3,1,25,False,False
3,256,3,3,3,1,25,False,False
3,274,3,3,3,1,25,False,False
3,291,3,3,3,1,25,False,False
3,304,3,3,3,1,25,False,False
3,320,3,3,3,1,25,False,False
3,337,3,3,3,1,25,False,False
3,355,3,3,3,1,25,False,False
