cell,feature,cell_parent_track_id,feature_parent_cell_id,feature_parent_track_id,track_child_cell_count,cell_child_feature_count,cell_starts_with_split,cell_ends_with_merge
5,5,5,5,5,1,12,False,False
5,19,5,5,5,1,12,False,False
5,33,5,5,5,1,12,False,False
5,45,5,5,5,1,12,False,False
5,61,5,5,5,1,12,False,False
5,75,5,5,5,1,12,False,False
5,94,5,5,5,1,12,False,False
5,112,5,5,5,1,12,False,False
5,157,5,5,5,1,12,False,False
5,167,5,5,5,1,12,False,False
5,182,5,5,5,1,12,False,False
5,195,5,5,5,1,12,False,False
